Generation gvNormUnres1 sd var SDSt zMean AdditGenicVar1 SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic scenario Rep Strategy Repeats
41 3.95219469267233 1.37267040117212 1.88422403025404 0.996934699393091 0.174025998386087 2.3559528831 1.53491136001399 0.999274926457144 0.155996689035794 0.000725073542856225 1.89308055328852 1.37589263872169 0.999274926457144 0.174025998386087 Class 0 SU55 5
42 3.96028745477052 1.32024087921879 1.74303597916039 0.958856505484895 0.179903560357799 2.3419181523 1.53033269333828 0.996294072366912 0.161265328294828 0.00370592763308819 1.8818032157243 1.37178832759442 0.996294072366912 0.179903560357799 Class 0 SU55 5
43 4.19772514590043 1.30438769742052 1.70142726518202 0.947342753154417 0.352348360674799 2.3337572678 1.52766399047696 0.994556663989495 0.315844633343316 0.00544333601050462 1.87524569419855 1.36939610566065 0.994556663989495 0.352348360674799 Class 0 SU55 5
44 4.54121991295949 1.39137971599281 1.93593751407625 1.01052278662123 0.601819648209459 2.3171670714 1.52222438273732 0.991015310550074 0.539470385965429 0.00898468944992614 1.86191496148086 1.36452004803186 0.991015310550074 0.601819648209459 Class 0 SU55 5
45 4.67301857743085 1.37589004974991 1.89307342900082 0.999273046154492 0.697541579587131 2.3065484872 1.51873252654969 0.988742003813288 0.625275406488283 0.0112579961867124 1.85338260270719 1.36138995247768 0.988742003813288 0.697541579587131 Class 0 SU55 5
46 4.943214868709 1.36429168912571 1.86129181301748 0.990849459434423 0.893778096519751 2.2944110736 1.51473135360697 0.986137116063912 0.801181576792159 0.0138628839360884 1.84362981782842 1.35780330601616 0.986137116063912 0.893778096519751 Class 0 SU55 5
47 5.34427559987578 1.33725687228249 1.78825594246675 0.971214777299714 1.18505804188952 2.2703689297 1.50677434597885 0.980956857177606 1.06228455842484 0.0190431428223944 1.82431121625412 1.35067065425074 0.980956857177606 1.18505804188952 Class 0 SU55 5
48 5.52817363428669 1.32173652869597 1.74698745128928 0.959942756678674 1.31861838638145 2.2817975453 1.51056199650991 0.983422735211 1.18200788551645 0.0165772647890002 1.83349446015452 1.35406589948736 0.983422735211 1.31861838638145 Class 0 SU55 5
40 3.7125798641741 1.37689098594699 1.89582878718208 1 0 2.3593730807 1.53602509116876 1 0 0 1.89582878718208 1.37689098594699 1 0 Class 0 SU55 11
41 3.96961833031757 1.37021940855856 1.87750122759057 0.995154607404272 0.186680331825026 2.3576189936 1.53545400243706 0.999628203513745 0.167340017829977 0.000371796486255405 1.89441932428425 1.37637906271646 0.999628203513745 0.186680331825026 Class 0 SU55 11
42 4.01990111987046 1.33576706831655 1.78427366079898 0.970132771548242 0.22319940999904 2.3443527599 1.53112793714307 0.996811800761691 0.200075674195221 0.00318819923830949 1.88375949776012 1.37250118315436 0.996811800761691 0.22319940999904 Class 0 SU55 11
43 4.24119794987594 1.36819388084663 1.87195449558617 0.993683519473129 0.38392152399652 2.3365514099 1.52857823152759 0.995151863284011 0.344146777771459 0.00484813671598905 1.87749087325565 1.37021563020411 0.995151863284011 0.38392152399652 Class 0 SU55 11
44 4.53359245475157 1.31463064580435 1.72825373488796 0.954781939327009 0.596280024313474 2.318458165 1.52264840491822 0.991291362148022 0.534504673978189 0.0087086378519784 1.86295239487105 1.36490014098873 0.991291362148022 0.596280024313474 Class 0 SU55 11
45 4.78938463137068 1.37242709326997 1.88355612634146 0.996757991211662 0.782055208572656 2.3050177503 1.51822849080763 0.98841386090406 0.701033318653177 0.0115861390959403 1.85215260855986 1.36093813546387 0.98841386090406 0.782055208572656 Class 0 SU55 11
46 4.94135682649699 1.39470605732887 1.94520498634984 1.01293862154935 0.892428648937497 2.3022451488 1.51731511189996 0.987819222891365 0.799971933653712 0.0121807771086347 1.84992473803693 1.36011938374428 0.987819222891365 0.892428648937497 Class 0 SU55 11
47 5.36202922773556 1.27810929355426 1.63356336626976 0.928257434030046 1.19795203861183 2.2853110883 1.51172454114498 0.984179587844303 1.07384272108888 0.0158204121556965 1.83631769994601 1.35510800305585 0.984179587844304 1.19795203861183 Class 0 SU55 11
48 5.62385998953706 1.29348501551551 1.67310348536316 0.939424419737835 1.38811288974227 2.2786533436 1.50952089869601 0.982744948226993 1.24430267210588 0.0172550517730067 1.83096799744952 1.35313266069869 0.982744948226994 1.38811288974227 Class 0 SU55 11
49 5.76797776900049 1.30594408545143 1.70548995432557 0.948473117175092 1.49278187293291 2.273926258 1.507954328884 0.981725062665871 1.33812781877309 0.0182749373341293 1.82716963887992 1.35172838946288 0.981725062665871 1.49278187293291 Class 0 SU55 11
50 6.04025171648998 1.260812976307 1.58964936122412 0.915695570074376 1.69052733736576 2.2673770715 1.50578121634585 0.980310298967907 1.51538660774399 0.0196897010320933 1.82190716623374 1.34978041407991 0.980310298967907 1.69052733736576 Class 0 SU55 11
51 6.17900266632419 1.29784689155899 1.68440655392933 0.942592336506843 1.79129853221731 2.2718445503 1.50726392854735 0.981275590622336 1.60571778178011 0.0187244093776643 1.82549692276036 1.35110951545771 0.981275590622336 1.79129853221731 Class 0 SU55 11
52 6.25186495980669 1.28188193719279 1.64322130090114 0.930997406676421 1.84421651499602 2.2718830061 1.50727668531693 0.981283895675198 1.65315339588655 0.0187161043248021 1.82552782317762 1.35112095061013 0.981283895675198 1.84421651499602 Class 0 SU55 11
53 6.49516160069052 1.25035709170056 1.56339285676588 0.908101733878804 2.02091651765926 2.2685696467 1.5061771631186 0.980568072603913 1.8115470590387 0.0194319273960868 1.8228654370615 1.35013534027575 0.980568072603913 2.02091651765926 Class 0 SU55 11
54 6.72309790435457 1.32463582343762 1.75466006473427 0.962048438806918 2.18646070815106 2.2611435154 1.50370991730453 0.978961819015833 1.9599406660016 0.0210381809841669 1.81689831231506 1.34792370418917 0.978961819015833 2.18646070815106 Class 0 SU55 11
55 6.88618319418433 1.31789554416107 1.73684866531961 0.957153149822282 2.30490529925832 2.247461276 1.49915351982377 0.975995462862566 2.0661142505136 0.0240045371374337 1.80590421242479 1.34383935514063 0.975995462862566 2.30490529925832 Class 0 SU55 11
56 7.079412726424 1.27914297620649 1.63620675357841 0.92900817077158 2.44524286716445 2.2485620464 1.49952060552698 0.976234447046692 2.19191267226506 0.0237655529533081 1.80678871527407 1.34416841030954 0.976234447046692 2.44524286716445 Class 0 SU55 11
57 7.26053393276749 1.30096423576502 1.69250794273966 0.944856382272157 2.57678647387846 2.247052554 1.49901719603212 0.975906711843827 2.30982819811476 0.0240932881561728 1.80557579173546 1.34371715466294 0.975906711843827 2.57678647387846 Class 0 SU55 11
58 7.51070479395928 1.2921904757372 1.66975622558593 0.938484229271398 2.75847904340293 2.2393939657 1.49646047916408 0.974242209823166 2.47269719200693 0.0257577901768338 1.7994218806448 1.3414253168346 0.974242209823166 2.75847904340293 Class 0 SU55 11
59 7.67542923666266 1.33201184720834 1.77425556110337 0.967405452431087 2.87811410847679 2.234166427 1.49471282425756 0.97310443224611 2.57993791590555 0.0268955677538903 1.79522139262761 1.33985872114474 0.97310443224611 2.87811410847679 Class 0 SU55 11
60 7.86799863497251 1.32492754369908 1.75543299605248 0.962260307621831 3.01797223833259 2.2331845371 1.4943843337977 0.972890574763089 2.70530656998354 0.0271094252369114 1.79443241391394 1.33956426270409 0.972890574763089 3.01797223833259 Class 0 SU55 11
