Group,Generation,cat,gvNormUnres1,gvNormUnres3,scenario,rep,strategy
import,27,gpb,4.95684316998,5.656473349300001,100_100,1,ClassGen
import,28,gpb,5.11033986556,6.01647635274,100_100,1,ClassGen
import,29,gpb,6.1595189138599995,6.4821406155000005,100_100,1,ClassGen
import,30,gpb,5.4604459112,5.3025507532,100_100,1,ClassGen
import,31,gpb,4.7592372257,5.148287781900001,100_100,1,ClassGen
import,32,gpb,5.77210765642,5.192677239979999,100_100,1,ClassGen
import,33,gpb,6.165906287059999,6.46540431526,100_100,1,ClassGen
import,34,gpb,5.13977235616,5.0515552145000004,100_100,1,ClassGen
import,35,gpb,4.409963701,4.668154172377778,100_100,1,ClassGen
import,36,gpb,4.319721151766667,4.816804023344445,100_100,1,ClassGen
import,37,gpb,5.375653526400001,5.071356936955555,100_100,1,ClassGen
import,38,gpb,4.823401735069999,5.1882260779500005,100_100,1,ClassGen
import,39,gpb,4.143796155516667,4.355251549466667,100_100,1,ClassGen
import,40,gpb,4.909790872583334,4.382770606283334,100_100,1,ClassGen
import,41,gpb,4.571176572666666,4.821537688333334,100_100,1,ClassGen
import,42,gpb,5.324804512266667,5.1306639845,100_100,1,ClassGen
import,43,gpb,4.351086970483333,4.378123852233334,100_100,1,ClassGen
import,44,gpb,5.093481542166667,5.164707486833334,100_100,1,ClassGen
import,45,gpb,4.5848934978,5.444222156866668,100_100,1,ClassGen
import,46,gpb,4.560277111783334,4.994129730549999,100_100,1,ClassGen
import,47,gpb,4.906756517633333,4.4418326703333335,100_100,1,ClassGen
import,48,gpb,5.778863561066667,5.507276019233334,100_100,1,ClassGen
home,35,gpb,6.865268179299998,6.186828127757144,0_100,1,ClassGen
home,36,gpb,6.3155203336,5.190801508380001,0_100,1,ClassGen
home,37,gpb,5.324183180883333,5.951445335183334,0_100,1,ClassGen
home,38,gpb,5.73232625385,5.359957230916667,0_100,1,ClassGen
home,39,gpb,5.967211889466668,5.465489264216667,0_100,1,ClassGen
home,40,gpb,6.18643575595,5.221534169183334,0_100,1,ClassGen
home,41,gpb,7.915982429966667,6.220048892966666,0_100,1,ClassGen
home,42,gpb,7.575350001049999,7.328402042849999,0_100,1,ClassGen
home,43,gpb,8.995961597483333,7.823992594633332,0_100,1,ClassGen
home,44,gpb,8.298831732333333,6.875677216433334,0_100,1,ClassGen
home,45,gpb,8.18397161165,7.583528574616667,0_100,1,ClassGen
home,46,gpb,7.263543661616667,6.657751509766666,0_100,1,ClassGen
home,47,gpb,9.275228277983333,8.880752114683334,0_100,1,ClassGen
home,48,gpb,7.929328552416666,7.4834237110999995,0_100,1,ClassGen
import,25,gpb,4.94606045208,5.464281236300001,0_100,1,ClassGen
import,26,gpb,4.914264893500001,4.971729162060001,0_100,1,ClassGen
import,27,gpb,5.716689842260001,5.66666375344,0_100,1,ClassGen
import,28,gpb,4.98261803086,5.73619606672,0_100,1,ClassGen
import,29,gpb,6.93486187484,6.799687388640001,0_100,1,ClassGen
import,30,gpb,4.854801155380001,5.03528315314,0_100,1,ClassGen
import,31,gpb,4.571399275599999,4.45020987596,0_100,1,ClassGen
import,32,gpb,5.81282370996,5.98901868556,0_100,1,ClassGen
import,33,gpb,4.579289244860001,5.13620708756,0_100,1,ClassGen
import,34,gpb,4.544534022200001,4.9648790202,0_100,1,ClassGen
import,35,gpb,4.869671916811111,5.037655694811111,0_100,1,ClassGen
import,36,gpb,5.642686085379999,6.24799133885,0_100,1,ClassGen
import,37,gpb,5.84717169305,6.0976905571,0_100,1,ClassGen
import,38,gpb,4.983840460925,5.070199873187499,0_100,1,ClassGen
import,39,gpb,5.026773379966666,5.600778395949999,0_100,1,ClassGen
import,40,gpb,5.183895718266666,5.3189261691,0_100,1,ClassGen
import,41,gpb,5.19611585345,5.214017148583333,0_100,1,ClassGen
import,42,gpb,4.594562603116666,4.687666538966666,0_100,1,ClassGen
import,43,gpb,5.465300711833333,5.195583531266667,0_100,1,ClassGen
import,44,gpb,5.749259845899999,5.473122842816667,0_100,1,ClassGen
import,45,gpb,4.598270242083333,5.047129379833334,0_100,1,ClassGen
import,46,gpb,4.981018995283333,5.062833380583334,0_100,1,ClassGen
import,47,gpb,5.244571709466666,4.603744813933333,0_100,1,ClassGen
import,48,gpb,6.030460449216666,6.2563224433833335,0_100,1,ClassGen
home,25,gpb,5.2837951973,4.351626731725,10_10,1,GenGen
home,26,gpb,4.419047227416667,3.535776343983334,10_10,1,GenGen
home,27,gpb,4.6131090283,3.9069800900250002,10_10,1,GenGen
home,28,gpb,3.444626404716667,2.854363122516667,10_10,1,GenGen
home,29,gpb,4.119196558633334,2.7757286519833326,10_10,1,GenGen
home,30,gpb,4.5386043663499995,3.6494692799499995,10_10,1,GenGen
home,31,gpb,5.840190529333333,4.826329947416666,10_10,1,GenGen
home,32,gpb,5.977699599166666,4.8343479907499995,10_10,1,GenGen
home,33,gpb,6.506959392149999,6.0108451559,10_10,1,GenGen
home,34,gpb,6.1681917647999995,4.600885327716667,10_10,1,GenGen
home,35,gpb,7.5827545962333325,6.6750414171,10_10,1,GenGen
home,36,gpb,7.419519756133333,5.330143264700001,10_10,1,GenGen
home,37,gpb,8.372858419216668,6.999057610266668,10_10,1,GenGen
home,38,gpb,8.93607001175,7.789989817466666,10_10,1,GenGen
home,39,gpb,8.921761742766664,7.10217682635,10_10,1,GenGen
home,40,gpb,8.82874107055,6.776089586066667,10_10,1,GenGen
home,41,gpb,9.363441460466667,7.4254619959833335,10_10,1,GenGen
home,42,gpb,9.127037237233333,7.455258328550001,10_10,1,GenGen
home,43,gpb,10.933465051816667,9.481155263083334,10_10,1,GenGen
home,44,gpb,10.890992326549998,9.301911387666667,10_10,1,GenGen
home,45,gpb,10.593340509333332,8.765605926933333,10_10,1,GenGen
home,46,gpb,11.978383305916667,9.721701531333332,10_10,1,GenGen
home,47,gpb,11.707605563666666,9.413606640666666,10_10,1,GenGen
home,48,gpb,11.921816412983333,9.816136355983334,10_10,1,GenGen
import,25,gpb,5.116012647400001,6.4598197118166665,10_10,1,GenGen
import,26,gpb,4.475381112500001,5.1741842759,10_10,1,GenGen
import,27,gpb,5.325819510383334,6.015761129533334,10_10,1,GenGen
import,28,gpb,5.608529810566668,6.0215784031999995,10_10,1,GenGen
import,29,gpb,6.015334233850001,6.427364696933334,10_10,1,GenGen
import,30,gpb,5.984225971816667,5.983745404933334,10_10,1,GenGen
import,31,gpb,7.086395441833333,7.824718444549998,10_10,1,GenGen
import,32,gpb,8.012310106916667,8.073501861966667,10_10,1,GenGen
import,33,gpb,7.4450042858000005,8.314628791583333,10_10,1,GenGen
import,34,gpb,8.027305990416666,8.38464059665,10_10,1,GenGen
import,35,gpb,8.400753216583333,9.221493998383332,10_10,1,GenGen
import,36,gpb,7.457351876249999,8.771364439616667,10_10,1,GenGen
import,37,gpb,8.527852776666666,9.630997914016667,10_10,1,GenGen
import,38,gpb,8.970796773433333,10.179878283183335,10_10,1,GenGen
import,39,gpb,8.990284641916668,10.184350946583331,10_10,1,GenGen
import,40,gpb,9.09281793305,10.455857267266667,10_10,1,GenGen
import,41,gpb,9.97849073285,10.85476763135,10_10,1,GenGen
import,42,gpb,10.6659832584,11.797407579566666,10_10,1,GenGen
import,43,gpb,10.916753413633332,12.330328141066666,10_10,1,GenGen
import,44,gpb,10.072079775133334,11.84748890775,10_10,1,GenGen
import,45,gpb,10.392658407683333,12.108081334566668,10_10,1,GenGen
import,46,gpb,11.025378917483335,12.712738233383332,10_10,1,GenGen
import,47,gpb,11.807740364233332,13.376809928383333,10_10,1,GenGen
import,48,gpb,12.596950471233335,14.092303689466666,10_10,1,GenGen
home,25,gpb,5.2837951973,4.351626731725,50_50,1,GenGen
home,26,gpb,4.419047227416667,3.535776343983334,50_50,1,GenGen
home,27,gpb,4.6131090283,3.9069800900250002,50_50,1,GenGen
home,28,gpb,3.444626404716667,2.854363122516667,50_50,1,GenGen
home,29,gpb,4.119196558633334,2.7757286519833326,50_50,1,GenGen
home,30,gpb,4.5386043663499995,3.6494692799499995,50_50,1,GenGen
home,31,gpb,6.8952863035,5.913096696266667,50_50,1,GenGen
home,32,gpb,6.050826897066667,4.5982520602333325,50_50,1,GenGen
home,33,gpb,6.724522750016667,5.66756615405,50_50,1,GenGen
home,34,gpb,7.978411837216666,7.5613314458000005,50_50,1,GenGen
home,35,gpb,8.301233673433336,7.6455813123,50_50,1,GenGen
home,36,gpb,8.973128464683333,8.619597690633334,50_50,1,GenGen
home,37,gpb,9.2568131448,8.194231681933333,50_50,1,GenGen
home,38,gpb,8.181326665083335,6.9757082491833335,50_50,1,GenGen
home,39,gpb,9.780691248516666,8.832468538716666,50_50,1,GenGen
home,40,gpb,10.184727368283333,9.365866946016666,50_50,1,GenGen
home,41,gpb,9.102790329116667,8.794413051333333,50_50,1,GenGen
home,42,gpb,11.376883033316668,11.000750363883334,50_50,1,GenGen
home,43,gpb,10.908672513966666,10.727288641,50_50,1,GenGen
home,44,gpb,11.970674903516667,10.580860522683334,50_50,1,GenGen
home,45,gpb,11.103926450049999,10.413506721683335,50_50,1,GenGen
home,46,gpb,11.90723938165,11.484060644000001,50_50,1,GenGen
home,47,gpb,12.397454599366668,11.285463081883334,50_50,1,GenGen
home,48,gpb,12.520907218349999,12.421808219816668,50_50,1,GenGen
import,25,gpb,5.020041063433333,4.853899390116666,50_50,1,GenGen
import,26,gpb,5.054063114500001,5.273101350666667,50_50,1,GenGen
import,27,gpb,4.680334335416666,5.4585708770000005,50_50,1,GenGen
import,28,gpb,5.721866257316667,6.858527316466667,50_50,1,GenGen
import,29,gpb,6.073156922916667,6.5063601462500005,50_50,1,GenGen
import,30,gpb,5.334323859666667,5.6722572918,50_50,1,GenGen
import,31,gpb,7.404318461433333,8.10002176815,50_50,1,GenGen
import,32,gpb,7.0536580759000005,8.414229413533333,50_50,1,GenGen
import,33,gpb,6.760837608666666,8.475874395866667,50_50,1,GenGen
import,34,gpb,8.092975266683332,9.094390350583334,50_50,1,GenGen
import,35,gpb,9.667674347916666,9.537749947150003,50_50,1,GenGen
import,36,gpb,8.073066212116666,9.62895393295,50_50,1,GenGen
import,37,gpb,8.774790368633333,9.621799478966667,50_50,1,GenGen
import,38,gpb,9.220469240966667,10.608292940816668,50_50,1,GenGen
import,39,gpb,9.194261274466667,10.474810052216666,50_50,1,GenGen
import,40,gpb,9.980146614633332,11.01630280775,50_50,1,GenGen
import,41,gpb,9.235539081616666,11.388469242349998,50_50,1,GenGen
import,42,gpb,10.7329566457,11.593725579549998,50_50,1,GenGen
import,43,gpb,11.047476708466666,12.596955990733335,50_50,1,GenGen
import,44,gpb,11.076534134533333,12.2825234564,50_50,1,GenGen
import,45,gpb,11.6669168549,12.716205693033332,50_50,1,GenGen
import,46,gpb,11.683975478583335,13.244650205783332,50_50,1,GenGen
import,47,gpb,11.4049711321,13.155346534633333,50_50,1,GenGen
import,48,gpb,13.235382245883335,14.9861512896,50_50,1,GenGen
home,25,gpb,5.2837951973,4.351626731725,100_100,1,GenGen
home,26,gpb,4.419047227416667,3.535776343983334,100_100,1,GenGen
home,27,gpb,4.6131090283,3.9069800900250002,100_100,1,GenGen
home,28,gpb,3.444626404716667,2.854363122516667,100_100,1,GenGen
import,25,gpb,5.1840086523333335,5.214050533466667,100_100,1,GenGen
import,26,gpb,4.647294310616667,5.6438061289500006,100_100,1,GenGen
import,27,gpb,5.344284936766667,6.1557747666500005,100_100,1,GenGen
import,28,gpb,5.1819772023,5.898030211066666,100_100,1,GenGen
import,29,gpb,6.559009901266666,6.582681250166668,100_100,1,GenGen
import,30,gpb,6.470380662799999,6.490529890999999,100_100,1,GenGen
import,31,gpb,6.646406777633334,7.85376161675,100_100,1,GenGen
import,32,gpb,7.631193901916666,8.332142239633333,100_100,1,GenGen
import,33,gpb,6.951105250533334,8.105842264866666,100_100,1,GenGen
import,34,gpb,8.567606336799999,8.893970587499998,100_100,1,GenGen
import,35,gpb,8.583427035516666,9.40817271895,100_100,1,GenGen
import,36,gpb,9.31851049145,9.815708850516666,100_100,1,GenGen
import,37,gpb,8.982521436816667,9.79621468615,100_100,1,GenGen
import,38,gpb,9.333781522366666,10.215491186933333,100_100,1,GenGen
import,39,gpb,10.480085834966667,11.307485587816666,100_100,1,GenGen
import,40,gpb,10.51923315255,11.55728600285,100_100,1,GenGen
import,41,gpb,10.205701184833332,11.54060125575,100_100,1,GenGen
import,42,gpb,10.303610607316665,11.115267160316668,100_100,1,GenGen
import,43,gpb,10.67087331165,11.916037232749998,100_100,1,GenGen
import,44,gpb,10.336067923033333,11.977372174383333,100_100,1,GenGen
import,45,gpb,11.980649221399998,13.138878777383335,100_100,1,GenGen
import,46,gpb,12.576768357233334,13.192988330216666,100_100,1,GenGen
import,47,gpb,11.800973308966666,13.3922988037,100_100,1,GenGen
import,48,gpb,12.521806096650002,13.92532803885,100_100,1,GenGen
home,25,gpb,5.2837951973,4.351626731725,0_100,1,GenGen
home,26,gpb,4.419047227416667,3.535776343983334,0_100,1,GenGen
home,27,gpb,4.6131090283,3.9069800900250002,0_100,1,GenGen
home,28,gpb,3.444626404716667,2.854363122516667,0_100,1,GenGen
home,29,gpb,4.119196558633334,2.7757286519833326,0_100,1,GenGen
home,30,gpb,4.5386043663499995,3.6494692799499995,0_100,1,GenGen
home,31,gpb,7.072570372533334,5.96242906475,0_100,1,GenGen
home,32,gpb,6.776544518166666,5.457061641666666,0_100,1,GenGen
home,33,gpb,7.695731670983334,6.283228687283334,0_100,1,GenGen
home,34,gpb,7.648803888050001,7.222299991666667,0_100,1,GenGen
home,35,gpb,8.241462850033333,7.2542917305,0_100,1,GenGen
home,36,gpb,8.498261829399999,7.207992917600001,0_100,1,GenGen
home,37,gpb,8.672118841783332,7.794313550000001,0_100,1,GenGen
home,38,gpb,9.498377224516668,8.669516740116666,0_100,1,GenGen
home,39,gpb,9.399840138233333,7.842938511333333,0_100,1,GenGen
home,40,gpb,9.80213067185,8.6898229479,0_100,1,GenGen
home,41,gpb,9.643819284566666,8.180242776433332,0_100,1,GenGen
home,42,gpb,10.422947244783336,10.5410277984,0_100,1,GenGen
home,43,gpb,9.610035728333335,9.257929322533334,0_100,1,GenGen
home,44,gpb,10.2530533474,9.476290930333333,0_100,1,GenGen
home,45,gpb,11.395709799999999,10.6905095962,0_100,1,GenGen
home,46,gpb,10.848271867516667,10.240136382383332,0_100,1,GenGen
home,47,gpb,12.488384806116665,11.394717011483335,0_100,1,GenGen
home,48,gpb,12.399723462099999,12.324781657933334,0_100,1,GenGen
import,25,gpb,5.116915708683334,5.044543146516666,0_100,1,GenGen
import,26,gpb,4.811554449683334,5.395882356383335,0_100,1,GenGen
import,27,gpb,5.562188997116667,6.3051466925333335,0_100,1,GenGen
import,28,gpb,5.343285510666667,5.76429142415,0_100,1,GenGen
import,29,gpb,5.833291812266666,6.359479009383333,0_100,1,GenGen
import,30,gpb,6.520267547566667,6.411189586133332,0_100,1,GenGen
import,31,gpb,6.89121877685,7.637901074633334,0_100,1,GenGen
import,32,gpb,7.787863780766667,8.326651476066667,0_100,1,GenGen
import,33,gpb,7.151076203716667,8.4219892933,0_100,1,GenGen
import,34,gpb,8.077632102566666,8.8715810392,0_100,1,GenGen
import,35,gpb,8.499140285166666,9.381697045650002,0_100,1,GenGen
import,36,gpb,8.505784120433333,8.984275286366666,0_100,1,GenGen
import,37,gpb,8.682212907350001,9.487401592349999,0_100,1,GenGen
import,38,gpb,9.448110284583334,10.349258091933335,0_100,1,GenGen
import,39,gpb,9.252707068366666,10.639511697149999,0_100,1,GenGen
import,40,gpb,10.842846922433333,11.550907190933332,0_100,1,GenGen
import,41,gpb,9.520277859183333,11.282710721949998,0_100,1,GenGen
import,42,gpb,9.338742322466667,11.280845075866667,0_100,1,GenGen
import,43,gpb,10.427189167683332,12.624816817966666,0_100,1,GenGen
import,44,gpb,10.76650213375,12.461227853116668,0_100,1,GenGen
import,45,gpb,11.496493846633333,13.05868464133333,0_100,1,GenGen
import,46,gpb,11.455458067583335,12.706794406033334,0_100,1,GenGen
import,47,gpb,13.017088618766666,13.985257751133332,0_100,1,GenGen
import,48,gpb,12.52007485446,14.084702250819998,0_100,1,GenGen
