Group,Generation,cat,gvNormUnres1,gvNormUnres3,scenario,rep,strategy
home,36,gpb,5.8237478822,4.94138543726,50_50,0,ClassGen
home,37,gpb,4.7992352012625,5.272918650787499,50_50,0,ClassGen
home,38,gpb,5.550784998516668,5.799359014833333,50_50,0,ClassGen
home,39,gpb,6.03157081575,5.404899743900001,50_50,0,ClassGen
home,40,gpb,6.828829935533334,7.297900027849999,50_50,0,ClassGen
home,41,gpb,9.112418338333333,9.594633705916667,50_50,0,ClassGen
home,42,gpb,8.1816610147,9.248705173566668,50_50,0,ClassGen
home,43,gpb,9.225486217316666,9.926694376299999,50_50,0,ClassGen
home,44,gpb,8.847885028266667,9.579372984733334,50_50,0,ClassGen
home,45,gpb,9.794034870433332,10.8999434524,50_50,0,ClassGen
home,46,gpb,10.403601510733333,10.944168885183332,50_50,0,ClassGen
home,47,gpb,10.480064782516665,12.401667562950001,50_50,0,ClassGen
home,48,gpb,10.7710155368,11.525936508866666,50_50,0,ClassGen
import,11,pb,3.15993474075,3.8952635437299996,50_50,0,ClassGen
import,12,pb,3.0462130648700003,3.57952131506,50_50,0,ClassGen
import,13,pb,3.1667755826099997,4.11188220837,50_50,0,ClassGen
import,14,pb,2.68809403691,3.56131520769,50_50,0,ClassGen
import,15,pb,2.3241574513499996,3.4330859472700004,50_50,0,ClassGen
import,16,pb,2.8675279730300005,4.1127142055,50_50,0,ClassGen
import,17,pb,4.0580629442000005,4.69159580563,50_50,0,ClassGen
import,18,pb,3.46649435334,4.89906163828,50_50,0,ClassGen
import,19,pb,4.259381964090001,4.601456421879999,50_50,0,ClassGen
import,20,pb,2.82715768796,3.25311850784,50_50,0,ClassGen
import,21,pb,3.5656386408900005,5.2832066407600005,50_50,0,ClassGen
import,22,pb,4.71556820683,5.976943631379999,50_50,0,ClassGen
import,23,pb,4.29698960392,5.57957880167,50_50,0,ClassGen
import,24,pb,4.638600901239999,6.064628977479999,50_50,0,ClassGen
import,25,gpb,4.246150798562501,5.6040139269375,50_50,0,ClassGen
import,26,gpb,4.165312940842857,5.492878506728572,50_50,0,ClassGen
import,27,gpb,3.731765316935714,5.18809200232143,50_50,0,ClassGen
import,28,gpb,3.9365202142533335,5.597945360693333,50_50,0,ClassGen
import,29,gpb,4.34692468872,5.420815638060001,50_50,0,ClassGen
import,30,gpb,3.8674786609200007,5.556192236653332,50_50,0,ClassGen
import,31,gpb,5.42086571062,7.445823831973333,50_50,0,ClassGen
import,32,gpb,6.024112194546666,7.851415068886666,50_50,0,ClassGen
import,33,gpb,6.621771352806666,8.199251004566666,50_50,0,ClassGen
import,34,gpb,6.313003939726666,8.916650803593335,50_50,0,ClassGen
import,35,gpb,7.034913960853332,9.386088224106667,50_50,0,ClassGen
import,36,gpb,6.670316096406667,9.332492292586666,50_50,0,ClassGen
import,37,gpb,7.921121741426668,10.253030375226666,50_50,0,ClassGen
import,38,gpb,7.521680944993332,10.115662876939998,50_50,0,ClassGen
import,39,gpb,8.263319166853332,10.88549121954,50_50,0,ClassGen
import,40,gpb,8.101700569560002,11.075874398093335,50_50,0,ClassGen
import,41,gpb,8.789716365026667,11.466342282933333,50_50,0,ClassGen
import,42,gpb,8.438851919886666,11.890340815066669,50_50,0,ClassGen
import,43,gpb,9.050631287813331,12.145285515426666,50_50,0,ClassGen
import,44,gpb,8.960599042839998,12.662603617406667,50_50,0,ClassGen
import,45,gpb,9.602943994853332,13.074352903013335,50_50,0,ClassGen
import,46,gpb,9.894105637220001,13.688307458146665,50_50,0,ClassGen
import,47,gpb,10.131046131033335,13.722225704366666,50_50,0,ClassGen
import,48,gpb,10.56776274484,14.237696603886668,50_50,0,ClassGen
home,11,pb,2.3767416048250003,1.4823006282250002,100_100,0,ClassGen
home,12,pb,2.1623543635,0.4671156687,100_100,0,ClassGen
home,13,pb,1.2340185337249998,1.00839646445,100_100,0,ClassGen
home,14,pb,2.1491856514250003,0.80271797565,100_100,0,ClassGen
home,15,pb,1.9842720959,1.409518251075,100_100,0,ClassGen
home,16,pb,2.723797254425,1.9099328021249997,100_100,0,ClassGen
home,17,pb,1.3222686153,1.461735964225,100_100,0,ClassGen
home,18,pb,3.140790027575,2.1426651662000005,100_100,0,ClassGen
home,19,pb,2.9615653398,1.3206908207999999,100_100,0,ClassGen
home,20,pb,2.8480498246000003,1.7809477155,100_100,0,ClassGen
home,21,pb,2.8253632564749998,2.06757322745,100_100,0,ClassGen
home,22,pb,3.4110973173500003,1.5322521826000002,100_100,0,ClassGen
home,23,pb,2.519762151325,2.251195692025,100_100,0,ClassGen
home,24,pb,3.35246977305,2.3086699375,100_100,0,ClassGen
home,25,pb,3.218574377025,2.7960001358500004,100_100,0,ClassGen
home,26,pb,4.5307572001,3.98535702425,100_100,0,ClassGen
home,27,pb,4.339072396975,2.7503109138,100_100,0,ClassGen
home,28,pb,4.362703022224999,3.102227184525,100_100,0,ClassGen
home,29,pb,4.01552129135,2.9109425732250003,100_100,0,ClassGen
home,30,pb,3.549535833975,2.9609525261500003,100_100,0,ClassGen
home,31,pb,4.719203305575,3.8152011455499997,100_100,0,ClassGen
home,32,pb,5.143990529275,4.692730781725,100_100,0,ClassGen
home,33,pb,4.99425224465,4.883535157225,100_100,0,ClassGen
home,34,pb,5.612647820275,5.242835761575,100_100,0,ClassGen
home,35,gpb,7.572223549733333,7.647049600433334,100_100,0,ClassGen
home,36,gpb,5.315641873042857,6.002030631014287,100_100,0,ClassGen
home,37,gpb,6.025390729725,5.916130927287501,100_100,0,ClassGen
home,38,gpb,7.092389166933334,7.472607403783333,100_100,0,ClassGen
home,39,gpb,7.108355341116668,7.5562664773,100_100,0,ClassGen
home,40,gpb,8.249281848299999,8.111941636749998,100_100,0,ClassGen
home,41,gpb,8.43218259275,8.827778864783333,100_100,0,ClassGen
home,42,gpb,8.938432371616667,9.63948529805,100_100,0,ClassGen
home,43,gpb,8.90579910375,10.493691700116667,100_100,0,ClassGen
home,44,gpb,10.45810015105,11.899700727833334,100_100,0,ClassGen
home,45,gpb,10.076081632916667,11.758269734033334,100_100,0,ClassGen
home,46,gpb,10.190636168583334,11.70907042605,100_100,0,ClassGen
home,47,gpb,10.018608372533333,11.571848631116668,100_100,0,ClassGen
home,48,gpb,11.293532134316665,13.392163907683333,100_100,0,ClassGen
import,11,pb,3.15993474075,3.8952635437299996,100_100,0,ClassGen
import,12,pb,3.0462130648700003,3.57952131506,100_100,0,ClassGen
import,13,pb,3.1667755826099997,4.11188220837,100_100,0,ClassGen
import,14,pb,2.68809403691,3.56131520769,100_100,0,ClassGen
import,15,pb,2.3241574513499996,3.4330859472700004,100_100,0,ClassGen
import,16,pb,2.8675279730300005,4.1127142055,100_100,0,ClassGen
import,17,pb,4.0580629442000005,4.69159580563,100_100,0,ClassGen
import,18,pb,3.46649435334,4.89906163828,100_100,0,ClassGen
import,19,pb,4.259381964090001,4.601456421879999,100_100,0,ClassGen
import,20,pb,2.82715768796,3.25311850784,100_100,0,ClassGen
import,21,pb,3.5656386408900005,5.2832066407600005,100_100,0,ClassGen
import,22,pb,4.71556820683,5.976943631379999,100_100,0,ClassGen
import,23,pb,4.29698960392,5.57957880167,100_100,0,ClassGen
import,24,pb,4.638600901239999,6.064628977479999,100_100,0,ClassGen
import,25,gpb,4.246150798562501,5.6040139269375,100_100,0,ClassGen
import,26,gpb,4.165312940842857,5.492878506728572,100_100,0,ClassGen
import,27,gpb,3.731765316935714,5.18809200232143,100_100,0,ClassGen
import,28,gpb,3.9365202142533335,5.597945360693333,100_100,0,ClassGen
import,29,gpb,4.34692468872,5.420815638060001,100_100,0,ClassGen
import,30,gpb,3.970115864246667,5.3617807689133326,100_100,0,ClassGen
import,31,gpb,6.20450940114,7.960802540853333,100_100,0,ClassGen
import,32,gpb,6.237455006226668,7.869571168993334,100_100,0,ClassGen
import,33,gpb,5.883420426593334,7.680367138366667,100_100,0,ClassGen
import,34,gpb,6.354708069526667,8.366139292546668,100_100,0,ClassGen
import,35,gpb,6.192457664573332,8.905940769773334,100_100,0,ClassGen
import,36,gpb,6.80650228684,8.847216353319999,100_100,0,ClassGen
import,37,gpb,7.179555618173333,9.723544105566667,100_100,0,ClassGen
import,38,gpb,6.989156904093333,9.853305124673334,100_100,0,ClassGen
import,39,gpb,7.146350070253334,10.064043470893335,100_100,0,ClassGen
import,40,gpb,7.947414177313335,10.963310397886668,100_100,0,ClassGen
import,41,gpb,7.887987152666668,11.037362442286668,100_100,0,ClassGen
import,42,gpb,8.285750016846666,11.341733053719999,100_100,0,ClassGen
import,43,gpb,8.933199148359998,11.894855279613335,100_100,0,ClassGen
import,44,gpb,9.27204945932,12.688353875699999,100_100,0,ClassGen
import,45,gpb,9.719511725393334,13.108321259626667,100_100,0,ClassGen
import,46,gpb,9.637890086213334,13.418383787373333,100_100,0,ClassGen
import,47,gpb,10.067563638366664,13.5839007219,100_100,0,ClassGen
import,48,gpb,9.780218297173333,13.68438665724,100_100,0,ClassGen
home,11,pb,2.3767416048250003,1.4823006282250002,0_100,0,ClassGen
home,12,pb,2.1623543635,0.4671156687,0_100,0,ClassGen
home,13,pb,1.2340185337249998,1.00839646445,0_100,0,ClassGen
home,14,pb,2.1491856514250003,0.80271797565,0_100,0,ClassGen
home,15,pb,1.9842720959,1.409518251075,0_100,0,ClassGen
home,16,pb,2.723797254425,1.9099328021249997,0_100,0,ClassGen
home,17,pb,1.3222686153,1.461735964225,0_100,0,ClassGen
home,18,pb,3.140790027575,2.1426651662000005,0_100,0,ClassGen
home,19,pb,2.9615653398,1.3206908207999999,0_100,0,ClassGen
home,20,pb,2.8480498246000003,1.7809477155,0_100,0,ClassGen
home,21,pb,2.8253632564749998,2.06757322745,0_100,0,ClassGen
home,22,pb,3.4110973173500003,1.5322521826000002,0_100,0,ClassGen
home,23,pb,2.519762151325,2.251195692025,0_100,0,ClassGen
home,24,pb,3.35246977305,2.3086699375,0_100,0,ClassGen
home,25,pb,3.218574377025,2.7960001358500004,0_100,0,ClassGen
home,26,pb,4.5307572001,3.98535702425,0_100,0,ClassGen
home,27,pb,4.339072396975,2.7503109138,0_100,0,ClassGen
home,28,pb,4.362703022224999,3.102227184525,0_100,0,ClassGen
home,29,pb,3.9417642728000004,2.6873753675500005,0_100,0,ClassGen
home,30,pb,4.09155312395,2.931626757975,0_100,0,ClassGen
home,31,pb,5.032750612725,5.1451565884249995,0_100,0,ClassGen
home,32,pb,5.623617459425001,4.803397598775,0_100,0,ClassGen
home,33,pb,5.8174442180999995,6.073712012475,0_100,0,ClassGen
home,34,pb,4.71939877545,4.231753602325,0_100,0,ClassGen
home,35,gpb,5.22038875296,4.711110007379999,0_100,0,ClassGen
home,36,gpb,6.126382101119999,5.29692396212,0_100,0,ClassGen
home,37,gpb,5.25891497985,5.902549637575,0_100,0,ClassGen
home,38,gpb,5.63478089445,6.1286912927,0_100,0,ClassGen
home,39,gpb,6.798206012166666,7.3332818911999995,0_100,0,ClassGen
home,40,gpb,6.772764953833334,7.0053074699,0_100,0,ClassGen
home,41,gpb,7.965306706033334,7.601954571266666,0_100,0,ClassGen
home,42,gpb,9.082477248183332,8.896193832183332,0_100,0,ClassGen
home,43,gpb,8.977821937733333,9.893487517566665,0_100,0,ClassGen
home,44,gpb,7.82055859765,8.188138944816666,0_100,0,ClassGen
home,45,gpb,8.7523431339,9.4846567362,0_100,0,ClassGen
home,46,gpb,9.78004737155,10.09483774935,0_100,0,ClassGen
home,47,gpb,9.772316994533332,9.922243066583334,0_100,0,ClassGen
home,48,gpb,10.2185697537,10.740773599983333,0_100,0,ClassGen
import,11,pb,3.15993474075,3.8952635437299996,0_100,0,ClassGen
import,12,pb,3.0462130648700003,3.57952131506,0_100,0,ClassGen
import,13,pb,3.1667755826099997,4.11188220837,0_100,0,ClassGen
import,14,pb,2.68809403691,3.56131520769,0_100,0,ClassGen
import,15,pb,2.3241574513499996,3.4330859472700004,0_100,0,ClassGen
import,16,pb,2.8675279730300005,4.1127142055,0_100,0,ClassGen
import,17,pb,4.0580629442000005,4.69159580563,0_100,0,ClassGen
import,18,pb,3.46649435334,4.89906163828,0_100,0,ClassGen
import,19,pb,4.259381964090001,4.601456421879999,0_100,0,ClassGen
import,20,pb,2.82715768796,3.25311850784,0_100,0,ClassGen
import,21,pb,3.5656386408900005,5.2832066407600005,0_100,0,ClassGen
import,22,pb,4.71556820683,5.976943631379999,0_100,0,ClassGen
import,23,pb,4.29698960392,5.57957880167,0_100,0,ClassGen
import,24,pb,4.638600901239999,6.064628977479999,0_100,0,ClassGen
import,25,gpb,4.246150798562501,5.6040139269375,0_100,0,ClassGen
import,26,gpb,4.165312940842857,5.492878506728572,0_100,0,ClassGen
import,27,gpb,3.731765316935714,5.18809200232143,0_100,0,ClassGen
import,28,gpb,3.9365202142533335,5.597945360693333,0_100,0,ClassGen
import,29,gpb,4.34692468872,5.420815638060001,0_100,0,ClassGen
import,30,gpb,3.9651597709066664,5.5205546627799995,0_100,0,ClassGen
import,31,gpb,5.728523509706667,7.3523860056400006,0_100,0,ClassGen
import,32,gpb,5.863662305386667,7.931608206573334,0_100,0,ClassGen
import,33,gpb,6.341106881646668,7.910118592666666,0_100,0,ClassGen
import,34,gpb,6.429524957006666,8.59595766092,0_100,0,ClassGen
import,35,gpb,6.735628451546665,8.917920887620001,0_100,0,ClassGen
import,36,gpb,7.349825486586667,9.636880768999998,0_100,0,ClassGen
import,37,gpb,7.193284208546667,9.37491742038667,0_100,0,ClassGen
import,38,gpb,6.9793461814,9.703064806226665,0_100,0,ClassGen
import,39,gpb,8.070567115380001,10.376830376426666,0_100,0,ClassGen
import,40,gpb,7.8579195460000015,10.379027042506667,0_100,0,ClassGen
import,41,gpb,7.873091194353334,10.5084054984,0_100,0,ClassGen
import,42,gpb,7.961183373426667,10.573680279226666,0_100,0,ClassGen
import,43,gpb,8.66045457108,11.60976672893333,0_100,0,ClassGen
import,44,gpb,8.548209311413332,11.512474446933332,0_100,0,ClassGen
import,45,gpb,9.954509463913332,12.67828896862,0_100,0,ClassGen
import,46,gpb,9.655659661180001,12.964444079833331,0_100,0,ClassGen
import,47,gpb,9.78912479922,13.1971312884,0_100,0,ClassGen
import,48,gpb,10.246231092566667,13.419382595133333,0_100,0,ClassGen
home,11,pb,2.3767416048250003,1.4823006282250002,10_10,0,GenGen
home,12,pb,2.1623543635,0.4671156687,10_10,0,GenGen
home,13,pb,1.2340185337249998,1.00839646445,10_10,0,GenGen
home,14,pb,2.1491856514250003,0.80271797565,10_10,0,GenGen
home,15,pb,1.9842720959,1.409518251075,10_10,0,GenGen
home,16,pb,2.723797254425,1.9099328021249997,10_10,0,GenGen
home,17,pb,1.3222686153,1.461735964225,10_10,0,GenGen
home,18,pb,3.140790027575,2.1426651662000005,10_10,0,GenGen
home,19,pb,2.9615653398,1.3206908207999999,10_10,0,GenGen
home,20,pb,2.8480498246000003,1.7809477155,10_10,0,GenGen
home,21,pb,2.8253632564749998,2.06757322745,10_10,0,GenGen
home,22,pb,3.4110973173500003,1.5322521826000002,10_10,0,GenGen
home,23,pb,2.519762151325,2.251195692025,10_10,0,GenGen
home,24,pb,3.35246977305,2.3086699375,10_10,0,GenGen
home,25,gpb,3.77445492735,2.8280457870499998,10_10,0,GenGen
home,26,gpb,3.816105727325,3.26789311575,10_10,0,GenGen
home,27,gpb,2.9612311284875004,1.523890895,10_10,0,GenGen
home,28,gpb,3.170532657066666,2.2967547457666666,10_10,0,GenGen
home,29,gpb,2.928227316433333,2.4677528430833333,10_10,0,GenGen
home,30,gpb,3.438308426766667,2.081147328383333,10_10,0,GenGen
home,31,gpb,5.063293129900001,3.927225226466667,10_10,0,GenGen
home,32,gpb,5.196523259299999,3.8258936741666667,10_10,0,GenGen
home,33,gpb,5.338654950666666,4.227180813433333,10_10,0,GenGen
home,34,gpb,5.822807815783334,4.0733430795166665,10_10,0,GenGen
home,35,gpb,5.5694898844833345,4.03123283285,10_10,0,GenGen
home,36,gpb,7.212581977616668,5.2195538869666676,10_10,0,GenGen
home,37,gpb,7.896944843816667,5.7714713746,10_10,0,GenGen
home,38,gpb,6.9560006601166675,5.928268184833333,10_10,0,GenGen
home,39,gpb,7.9464657666999985,6.353108339866665,10_10,0,GenGen
home,40,gpb,7.94422576205,7.114302404966666,10_10,0,GenGen
home,41,gpb,8.469663954233335,6.6816216609333345,10_10,0,GenGen
home,42,gpb,8.608427929883334,6.67446841885,10_10,0,GenGen
home,43,gpb,8.466257593283332,5.846556358416667,10_10,0,GenGen
home,44,gpb,9.189213694366666,7.953734258100002,10_10,0,GenGen
home,45,gpb,8.735389825533332,6.787096225383333,10_10,0,GenGen
home,46,gpb,10.27796107165,7.742896211950001,10_10,0,GenGen
home,47,gpb,10.46648958125,8.221807271916667,10_10,0,GenGen
home,48,gpb,10.288102900933334,8.76504872945,10_10,0,GenGen
import,11,pb,3.15993474075,3.8952635437299996,10_10,0,GenGen
import,12,pb,3.0462130648700003,3.57952131506,10_10,0,GenGen
import,13,pb,3.1667755826099997,4.11188220837,10_10,0,GenGen
import,14,pb,2.68809403691,3.56131520769,10_10,0,GenGen
import,15,pb,2.3241574513499996,3.4330859472700004,10_10,0,GenGen
import,16,pb,2.8675279730300005,4.1127142055,10_10,0,GenGen
import,17,pb,4.0580629442000005,4.69159580563,10_10,0,GenGen
import,18,pb,3.46649435334,4.89906163828,10_10,0,GenGen
import,19,pb,4.259381964090001,4.601456421879999,10_10,0,GenGen
import,20,pb,2.82715768796,3.25311850784,10_10,0,GenGen
import,21,pb,3.5656386408900005,5.2832066407600005,10_10,0,GenGen
import,22,pb,4.71556820683,5.976943631379999,10_10,0,GenGen
import,23,pb,4.29698960392,5.57957880167,10_10,0,GenGen
import,24,pb,4.638600901239999,6.064628977479999,10_10,0,GenGen
import,25,gpb,4.246150798562501,5.6040139269375,10_10,0,GenGen
import,26,gpb,4.165312940842857,5.492878506728572,10_10,0,GenGen
import,27,gpb,3.731765316935714,5.18809200232143,10_10,0,GenGen
import,28,gpb,3.9365202142533335,5.597945360693333,10_10,0,GenGen
import,29,gpb,4.34692468872,5.420815638060001,10_10,0,GenGen
import,30,gpb,4.097693140553334,5.656827481839999,10_10,0,GenGen
import,31,gpb,5.385182897326668,7.618705312200001,10_10,0,GenGen
import,32,gpb,6.3382602838999995,7.915907364846665,10_10,0,GenGen
import,33,gpb,6.383291568006666,8.351346985533333,10_10,0,GenGen
import,34,gpb,5.694760527940001,7.868417836066667,10_10,0,GenGen
import,35,gpb,6.7157338970466665,9.090286135233331,10_10,0,GenGen
import,36,gpb,7.048099715393333,9.12543527622,10_10,0,GenGen
import,37,gpb,6.79563822014,9.216793398953332,10_10,0,GenGen
import,38,gpb,7.136534766313334,10.083678674846668,10_10,0,GenGen
import,39,gpb,7.888837868386667,10.14561795222,10_10,0,GenGen
import,40,gpb,8.08361427548,10.85985389686,10_10,0,GenGen
import,41,gpb,7.901029555499999,10.810287050126666,10_10,0,GenGen
import,42,gpb,8.40050348098,11.5111238893,10_10,0,GenGen
import,43,gpb,9.271890523166668,11.660888319746668,10_10,0,GenGen
import,44,gpb,9.207274437133332,12.223881512379997,10_10,0,GenGen
import,45,gpb,9.092159455546666,12.291127701446666,10_10,0,GenGen
import,46,gpb,9.224238516506666,12.988337897713333,10_10,0,GenGen
import,47,gpb,9.84109490204,13.217400326166667,10_10,0,GenGen
import,48,gpb,10.003863598406669,13.701010125453337,10_10,0,GenGen
home,11,pb,2.3767416048250003,1.4823006282250002,50_50,0,GenGen
home,12,pb,2.1623543635,0.4671156687,50_50,0,GenGen
home,13,pb,1.2340185337249998,1.00839646445,50_50,0,GenGen
home,14,pb,2.1491856514250003,0.80271797565,50_50,0,GenGen
home,15,pb,1.9842720959,1.409518251075,50_50,0,GenGen
home,16,pb,2.723797254425,1.9099328021249997,50_50,0,GenGen
home,17,pb,1.3222686153,1.461735964225,50_50,0,GenGen
home,18,pb,3.140790027575,2.1426651662000005,50_50,0,GenGen
home,19,pb,2.9615653398,1.3206908207999999,50_50,0,GenGen
home,20,pb,2.8480498246000003,1.7809477155,50_50,0,GenGen
home,21,pb,2.8253632564749998,2.06757322745,50_50,0,GenGen
home,22,pb,3.4110973173500003,1.5322521826000002,50_50,0,GenGen
home,23,pb,2.519762151325,2.251195692025,50_50,0,GenGen
home,24,pb,3.35246977305,2.3086699375,50_50,0,GenGen
home,25,gpb,3.77445492735,2.8280457870499998,50_50,0,GenGen
home,26,gpb,3.816105727325,3.26789311575,50_50,0,GenGen
home,27,gpb,2.9612311284875004,1.523890895,50_50,0,GenGen
