Generation gvNormUnres1 sd var SDSt zMean AdditGenicVar1 SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic scenario Rep Strategy
40 5.04355555859977 1.47222110930139 2.16743499467262 1 0 2.362191217 1.53694216449416 1 0 0 2.16743499467262 1.47222110930139 1 0 Class1_11 1 SU55
41 5.24190344180872 1.46347902049742 2.14177084343609 0.994061972927341 0.134726965912796 2.3526132381 1.53382307913918 0.997970590288277 0.129053576504765 0.00202940971172272 2.1586466940064 1.46923336948437 0.997970590288277 0.134726965912796 Class1_11 1 SU55
42 5.39757325462436 1.4275702969321 2.03795695268281 0.969671123388198 0.240465031908547 2.3578786683 1.53553855969168 0.99908675496391 0.230338983601969 0.000913245036090027 2.1634780038493 1.4708766106813 0.99908675496391 0.240465031908547 Class1_11 1 SU55
43 5.67464974804921 1.43070650886385 2.04692111450539 0.971801382159748 0.428668075374164 2.3243288439 1.52457497155765 0.991953377802876 0.410616745397931 0.00804662219712449 2.13269427095487 1.46037470224421 0.991953377802876 0.428668075374164 Class1_11 1 SU55
44 6.06839543090503 1.38798316235523 1.92649725898161 0.942781728631687 0.696118175340917 2.3089155818 1.51951162608254 0.988658949689652 0.666804448456628 0.0113410503103483 2.11855179027118 1.45552457563285 0.988658949689652 0.696118175340917 Class1_11 1 SU55
45 6.19614293981124 1.38856217960095 1.92810492661814 0.943175023661941 0.782890133777801 2.3116984293 1.52042705490924 0.989254566654203 0.749922415975105 0.0107454333457971 2.12110519958578 1.45640145550112 0.989254566654203 0.782890133777801 Class1_11 1 SU55
46 6.47917915259384 1.39128810527295 1.935682591874 0.945026597216199 0.975141291565447 2.3033136372 1.51766716944131 0.987458867680167 0.934077824891066 0.0125411323198328 2.11341171072264 1.45375778956559 0.987458867680167 0.975141291565447 Class1_11 1 SU55
47 6.6667357331147 1.36931010587908 1.87501016606257 0.930098133512602 1.10253831048868 2.2894982767 1.51310881191671 0.984493006224931 1.05611012048014 0.0155069937750686 2.10073538901074 1.44939138572393 0.984493006224931 1.10253831048868 Class1_11 1 SU55
48 6.87792548946558 1.34849894215596 1.81844939699573 0.915962238033561 1.24598806475222 2.2944871941 1.51475648013138 0.985565049306793 1.19351916633085 0.0144349506932074 2.10531298377973 1.45096967017913 0.985565049306793 1.24598806475222 Class1_11 1 SU55
49 7.09183065801325 1.38918633415489 1.92983867100271 0.943598978019068 1.39128225133618 2.2759639028 1.50862980972802 0.981578776729402 1.33269497495217 0.0184212232705978 2.08831688732013 1.44510099554326 0.981578776729402 1.39128225133618 Class1_11 1 SU55
50 7.24948323053072 1.38963951826055 1.93109799071142 0.943906801417875 1.49836709852484 2.2664528093 1.5054742805176 0.979525655093916 1.43527044991765 0.0204743449060842 2.07958995753513 1.44207834653154 0.979525655093916 1.49836709852484 Class1_11 1 SU55
51 7.50908866927316 1.4396924923396 2.072714472499 0.977905073662996 1.67470300153715 2.2641969615 1.50472487900613 0.979038062568451 1.60418079979271 0.0209619374315491 2.07752009823281 1.44136050252281 0.979038062568451 1.67470300153715 Class1_11 1 SU55
52 7.68124648543277 1.39216042605546 1.93811065187491 0.945619117440908 1.79164047449683 2.2562148733 1.50207019586303 0.977310812705428 1.71619400376143 0.0226891872945717 2.0701961114316 1.43881760881343 0.977310812705428 1.79164047449683 Class1_11 1 SU55
53 7.88708044102022 1.40835670049321 1.98346859582412 0.956620368771584 1.93145232360496 2.2514650238 1.50048826180014 0.976281539061021 1.8501183376385 0.0237184609389787 2.06583787406638 1.43730229042689 0.976281539061021 1.93145232360496 Class1_11 1 SU55
54 8.10765714206484 1.41290363238535 1.99629667440771 0.959708853146257 2.08127812059363 2.246031149 1.49867646575237 0.975102707424003 1.99363492931012 0.0248972925759969 2.06085200742128 1.43556678960656 0.975102707424003 2.08127812059363 Class1_11 1 SU55
55 8.33255295339933 1.39070789881385 1.93406845982324 0.944632494417757 2.23403765509128 2.2419709718 1.49732126539364 0.974220956379601 2.1399617180013 0.0257790436203994 2.05712658075619 1.43426865710584 0.974220956379601 2.23403765509128 Class1_11 1 SU55
56 8.56551458944171 1.38603326956234 1.92108822433367 0.941457272148508 2.392275867117 2.2211343015 1.4903470406251 0.969683228851754 2.29153647561038 0.0303167711482465 2.03800783708478 1.42758811885108 0.969683228851754 2.392275867117 Class1_11 1 SU55
57 8.87788577816112 1.38046941318965 1.90569580075216 0.93767804609507 2.60445268399992 2.2077577162 1.48585252168578 0.966758903497716 2.49477846866366 0.0332410965022837 2.02573411475452 1.42328286533441 0.966758903497716 2.60445268399992 Class1_11 1 SU55
58 9.07523762958933 1.4083823087622 1.98354072763434 0.956637763080651 2.73850309951248 2.2150653082 1.48830954717088 0.968357548874141 2.6231839844907 0.0316424511258592 2.03243921572755 1.42563642480386 0.968357548874141 2.73850309951248 Class1_11 1 SU55
59 9.39942265441153 1.37436833165436 1.88888831105439 0.933533912108171 2.95870441490866 2.191261629 1.48029106225769 0.963140381241921 2.83411256222862 0.0368596187580794 2.01059808494662 1.41795560048495 0.963140381241921 2.95870441490866 Class1_11 1 SU55
60 9.74089610482892 1.42674061774612 2.03558879032657 0.969107567288682 3.19064882071835 2.1701767569 1.47315198024508 0.958495390573088 3.05628972562877 0.0415046094269116 1.99125160303659 1.41111714716978 0.958495390573088 3.19064882071835 Class1_11 1 SU55
40 4.71940846860926 1.43153231318911 2.04928476370456 1 0 2.3275347611 1.52562602268708 1 0 0 2.04928476370456 1.43153231318911 1 0 Gen1_10Male 1 SU55
41 4.75412163105595 1.41862916904145 2.01250871925523 0.990986480690111 0.0242489548624699 2.3146749859 1.52140559546099 0.997233642345285 0.0227533890550383 0.00276635765471545 2.0379623371516 1.42757218281655 0.997233642345285 0.0242489548624699 Gen1_10Male 1 SU55
42 4.78744708492456 1.36121159381815 1.85289700314494 0.950877309074286 0.047528522890082 2.3007695337 1.51682877534018 0.994233680327894 0.0445971786686389 0.00576631967210584 2.0257192412365 1.42327764025031 0.994233680327894 0.047528522890082 Gen1_10Male 1 SU55
43 5.43062913075097 1.52636340028749 2.32978522973719 1.06624446142408 0.496824734998321 2.287500604 1.51244854590164 0.99136257733581 0.466182833515806 0.0086374226641901 2.01403657341158 1.41916756354265 0.99136257733581 0.496824734998321 Gen1_10Male 1 SU55
44 5.84829577237438 1.51274606227616 2.28840064893204 1.05673204044282 0.788586672731282 2.2691843324 1.50638120421094 0.987385625186017 0.739950215175807 0.012614374813983 1.99790995870099 1.41347442803221 0.987385625186017 0.788586672731282 Gen1_10Male 1 SU55
45 6.51931615052617 1.54660178050668 2.39197706746642 1.08038202578971 1.25732941222064 2.2664470065 1.50547235328318 0.986789901912919 1.17978302359233 0.0132100980870806 1.99549987213476 1.41262163091706 0.986789901912919 1.25732941222064 Gen1_10Male 1 SU55
46 6.76230231892358 1.52555914297374 2.32733069871077 1.06568264573446 1.42706792678905 2.2544673584 1.50148838104063 0.984178533082478 1.3390528346627 0.0158214669175221 1.98495235605201 1.40888337205462 0.984178533082478 1.42706792678905 Gen1_10Male 1 SU55
47 7.44646444625041 1.39419564042858 1.94378148379006 0.973918386321751 1.9049908636473 2.2500137465 1.50000458215967 0.983205949461792 1.78749964741555 0.0167940505382083 1.98103116047519 1.40749108717433 0.983205949461792 1.9049908636473 Gen1_10Male 1 SU55
48 7.94212407614657 1.4556063275124 2.11878978069415 1.01681695488219 2.25123497237578 2.2364246143 1.49546802516804 0.980232378662549 2.1123889863003 0.0197676213374509 1.96906656942596 1.40323432448966 0.980232378662549 2.25123497237578 Gen1_10Male 1 SU55
49 8.42263204145376 1.40251515282494 1.96704875390356 0.979729999737463 2.58689485296676 2.2202938937 1.49006506357944 0.976690906828525 2.42734688434458 0.0233090931714753 1.95486422946282 1.39816459312301 0.976690906828525 2.58689485296676 Gen1_10Male 1 SU55
50 8.92380160386516 1.43584918979593 2.06166289583763 1.00301556350985 2.93698793699566 2.2016006061 1.48377916352131 0.972570696524916 2.75584781115015 0.0274293034750844 1.93840566991627 1.39226637893626 0.972570696524916 2.93698793699566 Gen1_10Male 1 SU55
51 9.44050477054378 1.36299466345315 1.85775445260178 0.952122876232343 3.29793205395207 2.1837479865 1.47775098934157 0.968619417449904 3.09453052827407 0.0313805825500961 1.92268727896034 1.38660999526195 0.968619417449904 3.29793205395207 Gen1_10Male 1 SU55
52 9.8467286179596 1.35468268345785 1.83516517286055 0.946316524591709 3.58170060299086 2.1628022025 1.47064686532832 0.963962887010848 3.36079751728382 0.0360371129891521 1.90424550239381 1.37994402147109 0.963962887010848 3.58170060299086 Gen1_10Male 1 SU55
53 10.2777539088764 1.35259174408994 1.82950442618027 0.944855894364475 3.88279425414047 2.1276783661 1.45865635641161 0.956103484550221 3.6433210745037 0.0438965154497789 1.87332061827162 1.36869303288635 0.956103484550221 3.88279425414047 Gen1_10Male 1 SU55
54 10.7294679971946 1.2804474362144 1.63954563690804 0.894459331736546 4.19834010955464 2.1094593738 1.4523978014993 0.952001198131896 3.93940548942648 0.0479988018681038 1.85727965340423 1.36282047732056 0.952001198131896 4.19834010955464 Gen1_10Male 1 SU55
55 11.0323647561795 1.28287028804476 1.64575617594804 0.896151820133791 4.40992929702475 2.0849905362 1.44394963076972 0.946463687232138 4.13794481327165 0.0535363127678615 1.8357359940281 1.35489335153292 0.946463687232138 4.40992929702475 Gen1_10Male 1 SU55
56 11.4885286543812 1.29368879592928 1.67363070071294 0.903709112263942 4.72858357677721 2.0574411777 1.43437832446674 0.940189996196033 4.43694593898541 0.0598100038039666 1.81148008104779 1.34591236009177 0.940189996196033 4.72858357677721 Gen1_10Male 1 SU55
57 11.8694046184835 1.25906876237213 1.58525414838129 0.879525212789105 4.99464530698981 2.0464447328 1.43054001440016 0.937674104352619 4.68659818562939 0.062325895647381 1.80179822908789 1.34231077962143 0.937674104352619 4.99464530698981 Gen1_10Male 1 SU55
58 12.2539134027852 1.25925750041058 1.5857294523403 0.879657056154924 5.26324475162623 2.0442477337 1.42977191667063 0.937170640385627 4.93863163195489 0.0628293596143734 1.79986387482743 1.34159005468416 0.937170640385626 5.26324475162623 Gen1_10Male 1 SU55
59 12.5526279316419 1.24550551163173 1.55128397950502 0.87005057458818 5.47191243317597 2.0280243175 1.42408718746431 0.933444478717049 5.1344296351448 0.0665555212829507 1.78557992075313 1.33625593385142 0.933444478717049 5.47191243317597 Gen1_10Male 1 SU55
60 12.9074118722579 1.27016347168378 1.6133152447998 0.887275446024802 5.71974752383182 2.0179834908 1.42055745776086 0.931130851621708 5.36697937888287 0.0688691483782917 1.77673944562245 1.33294390190377 0.931130851621708 5.71974752383182 Gen1_10Male 1 SU55
40 5.04355555859977 1.47222110930139 2.16743499467262 1 0 2.362191217 1.53694216449416 1 0 0 2.16743499467262 1.47222110930139 1 0 Gen1_10MaleUpdate 1 SU55
41 5.26874001927997 1.47172185864641 2.16596522921763 0.999660886091204 0.152955598352378 2.3549325713 1.5345789557074 0.998462395761297 0.14651459624332 0.00153760423870253 2.16077480451067 1.46995741588342 0.998462395761298 0.152955598352378 Gen1_10MaleUpdate 1 SU55
42 5.43219806347794 1.43169786416099 2.04975877424313 0.972474756078158 0.263983787776683 2.355260814 1.53468590076276 0.998531978766979 0.252867358223646 0.00146802123302148 2.16107598449543 1.47005985745324 0.998531978766979 0.263983787776683 Gen1_10MaleUpdate 1 SU55
43 5.90681824523406 1.47318498732001 2.17027400686506 1.00065471009248 0.586367551164876 2.3373443066 1.52883756710777 0.994726803926899 0.561675453102304 0.00527319607310084 2.14463664425845 1.46445779872909 0.994726803926899 0.586367551164876 Gen1_10MaleUpdate 1 SU55
44 6.45139036126818 1.54717172197886 2.39374033729104 1.05090988860568 0.956265871867894 2.315646614 1.52172488117925 0.99009898767406 0.915997254282994 0.00990101232593954 2.124727867227 1.45764462995169 0.99009898767406 0.956265871867894 Gen1_10MaleUpdate 1 SU55
45 6.97040403436124 1.46102750573085 2.13460137250212 0.992396791827112 1.30880372763831 2.2968360658 1.51553161161356 0.986069382846526 1.25368964446078 0.0139306171534743 2.10746819741524 1.45171216066245 0.986069382846526 1.30880372763831 Gen1_10MaleUpdate 1 SU55
46 7.24386694545751 1.47846691614606 2.18586442213844 1.00424243804494 1.49455226049696 2.282789197 1.51089020018001 0.983049482982515 1.43161625576321 0.0169505170174853 2.09457945463118 1.44726620033468 0.983049482982515 1.49455226049696 Gen1_10MaleUpdate 1 SU55
47 7.71816063434708 1.36164045937255 1.85406474060028 0.92488855836246 1.81671425497797 2.2532681895 1.50108900119213 0.97667240568299 1.74021192048406 0.0233275943170104 2.06749237367303 1.43787773251867 0.97667240568299 1.81671425497797 Gen1_10MaleUpdate 1 SU55
48 8.10845663228957 1.354823184689 1.83554586177086 0.920257953190132 2.08182117096812 2.2326004009 1.4941888772508 0.972182891307797 1.99415511168471 0.0278171086922032 2.04852858786613 1.431268174685 0.972182891307797 2.08182117096812 Gen1_10MaleUpdate 1 SU55
49 8.27365614545453 1.35879410257527 1.84632141319333 0.922955182472592 2.19403224586796 2.2181942983 1.48936036549252 0.969041256007635 2.10164094750946 0.0309587439923653 2.03531022912897 1.42664299287837 0.969041256007635 2.19403224586796 Gen1_10MaleUpdate 1 SU55
50 8.56061787325024 1.38459139254616 1.9170933243129 0.940477883246207 2.38894979322733 2.196874581 1.48218574443286 0.964373142121896 2.28835046360252 0.0356268578781042 2.01574826436507 1.41977049707517 0.964373142121896 2.38894979322733 Gen1_10MaleUpdate 1 SU55
51 8.89684991579133 1.42846657563831 2.04051675771584 0.970279916931878 2.61733399476934 2.1865197449 1.47868852193422 0.962097700287169 2.50711734391109 0.037902299712831 2.0062471562559 1.41642054357309 0.962097700287169 2.61733399476934 Gen1_10MaleUpdate 1 SU55
52 9.17414104299304 1.40824931924529 1.98316614515482 0.956547430510313 2.80568282732568 2.1750294453 1.47479810323312 0.959566428264724 2.68753475557926 0.0404335717352761 1.99570420051503 1.41269395146827 0.959566428264724 2.80568282732568 Gen1_10MaleUpdate 1 SU55
53 9.38224252393731 1.41896282362396 2.01345549482689 0.963824533325226 2.94703488350087 2.1642928739 1.47115358610174 0.957195150271593 2.82293443798225 0.0428048497284071 1.98585283014006 1.40920290595076 0.957195150271593 2.94703488350087 Gen1_10MaleUpdate 1 SU55
54 9.59580248881892 1.39309543547854 1.94071489235115 0.946254218661219 3.09209459194571 2.1582041789 1.46908276788614 0.955847787785589 2.96188564240307 0.0441522122144112 1.98026613143425 1.40721929045698 0.955847787785589 3.09209459194571 Gen1_10MaleUpdate 1 SU55
55 9.75380997259547 1.4370405899061 2.06508565703768 0.97610378008234 3.19942051111524 2.1622079493 1.47044481341531 0.956733992589283 3.06469203774232 0.0432660074107167 1.98393980188613 1.40852397987614 0.956733992589283 3.19942051111524 Gen1_10MaleUpdate 1 SU55
56 9.94422822740333 1.44484221766606 2.08756903395018 0.981403002944086 3.32876131026885 2.1474007553 1.46540122672939 0.953452420385436 3.18858626044427 0.046547579614564 1.97035342064081 1.40369278000594 0.953452420385436 3.32876131026885 Gen1_10MaleUpdate 1 SU55
57 10.2120051327816 1.41334109026197 1.99753303742291 0.960005994570097 3.51064764764473 2.135503749 1.4613362888124 0.950807598731833 3.36281331437275 0.0491924012681667 1.95943729005795 1.39979901773717 0.950807598731833 3.51064764764473 Gen1_10MaleUpdate 1 SU55
58 10.3863013183528 1.46380091584216 2.14271312122036 0.994280618987168 3.6290375990386 2.1309207028 1.45976734543557 0.94978677738079 3.47621783251126 0.0502132226192099 1.95523210351565 1.39829614299534 0.94978677738079 3.6290375990386 Gen1_10MaleUpdate 1 SU55
59 10.6602113511872 1.53947039819188 2.36996910690907 1.04567879679595 3.81508983745839 2.1177515402 1.45524964875447 0.946847371601272 3.65443536025053 0.0531526283987281 1.94314870244957 1.39396868775793 0.946847371601272 3.81508983745839 Gen1_10MaleUpdate 1 SU55
60 10.6674091186621 1.52136344931247 2.31454674490392 1.03337972788231 3.81997889075983 2.1123909896 1.45340668417343 0.945648260389664 3.65911853417936 0.0543517396103365 1.93823011462419 1.3922033309198 0.945648260389663 3.81997889075983 Gen1_10MaleUpdate 1 SU55
40 5.04355555859977 1.47222110930139 2.16743499467262 1 0 2.362191217 1.53694216449416 1 0 0 2.16743499467262 1.47222110930139 1 0 Gen1_10MaleNoUpdate 1 SU55
41 5.26749029427572 1.46847020753244 2.15640475041037 0.997452215740385 0.152106727896472 2.3533252389 1.53405516162229 0.998121593031564 0.14570147195464 0.00187840696843589 2.15929999228262 1.4694556789106 0.998121593031564 0.152106727896472 Gen1_10MaleNoUpdate 1 SU55
42 5.42724278686962 1.47342414686748 2.17097871657215 1.00081715820979 0.260617936970024 2.3570025833 1.53525326356924 0.998901129161566 0.249643244315656 0.0010988708384343 2.16267414966779 1.47060332845665 0.998901129161566 0.260617936970024 Gen1_10MaleNoUpdate 1 SU55
43 5.89960733237538 1.48906073001797 2.21730185768166 1.01143824158626 0.581469568916745 2.3328779656 1.5273761702999 0.993775956951896 0.556983726227172 0.00622404304810442 2.14053854089074 1.46305794174077 0.993775956951895 0.581469568916745 Gen1_10MaleNoUpdate 1 SU55
44 6.44262730896269 1.51041938983678 2.2813667331949 1.02594602148689 0.950313605424944 2.310481185 1.52002670535751 0.988994082192923 0.910295639409033 0.0110059178070773 2.11998831375795 1.45601796477858 0.988994082192923 0.950313605424944 Gen1_10MaleNoUpdate 1 SU55
45 6.83531766684782 1.4537119226688 2.11327835410942 0.987427712783323 1.21704688034143 2.2982463961 1.5159968324835 0.986372075349005 1.16579670311652 0.0136279246509952 2.10876224982906 1.45215779095423 0.986372075349005 1.21704688034143 Gen1_10MaleNoUpdate 1 SU55
46 7.16561881482748 1.45581452374151 2.11939592753673 0.988855895723663 1.44140254668314 2.2884914201 1.51277606409541 0.984276506327285 1.38070469094465 0.0157234936727145 2.09981154499093 1.44907265000446 0.984276506327286 1.44140254668314 Gen1_10MaleNoUpdate 1 SU55
47 7.66640594853093 1.39007805926224 1.93231701084227 0.944204678549859 1.78156010218857 2.2640207045 1.50466631001694 0.9789999550908 1.70653811868997 0.0210000449091998 2.07735837314167 1.44130439988979 0.9789999550908 1.78156010218857 Gen1_10MaleNoUpdate 1 SU55
48 8.01717131447631 1.33850305897238 1.79159043887842 0.909172576398891 2.01981600256201 2.2433725572 1.49778922322201 0.974525429663754 1.93476099789039 0.0254745703362464 2.05841260926316 1.43471690910199 0.974525429663753 2.01981600256201 Gen1_10MaleNoUpdate 1 SU55
49 8.28185481588624 1.34977753659335 1.82189939829201 0.916830717930578 2.19960115829553 2.2321970604 1.49405390143729 0.972095070297598 2.10697535151055 0.0279049297024024 2.04815850169013 1.43113888273994 0.972095070297598 2.19960115829553 Gen1_10MaleNoUpdate 1 SU55
50 8.62802236566962 1.34589163322693 1.81142428839025 0.914191234403363 2.43473401136788 2.2106813648 1.48683602485277 0.967398812525988 2.33220669578648 0.0326011874740118 2.02841671650249 1.42422495291386 0.967398812525988 2.43473401136788 Gen1_10MaleNoUpdate 1 SU55
51 8.99421101022286 1.37744256087462 1.89734800850883 0.935622069383486 2.68346610890383 2.1910161426 1.48020814164765 0.963086429563092 2.57046461661967 0.0369135704369077 2.01037283823067 1.41787617168449 0.963086429563092 2.68346610890383 Gen1_10MaleNoUpdate 1 SU55
52 9.27111820785546 1.35858047382023 1.84574090384561 0.922810076038724 2.8715541589142 2.1762712055 1.47521903644849 0.959840305333812 2.75063222736626 0.0401596946661883 1.99684358097377 1.41309715907073 0.959840305333812 2.8715541589142 Gen1_10MaleNoUpdate 1 SU55
53 9.51239549544226 1.36435607001185 1.86146748577818 0.926733125474116 3.03544074229656 2.1530032112 1.46731155900852 0.954695363889269 2.90761750186824 0.0453046361107305 1.97549396933407 1.40552266766996 0.954695363889269 3.03544074229656 Gen1_10MaleNoUpdate 1 SU55
54 9.87240442512979 1.29493203712328 1.67684898076824 0.879577142959019 3.27997529448646 2.1353885238 1.46129686367966 0.950781947062138 3.14185463713873 0.0492180529378619 1.95933156486139 1.39976125280756 0.950781947062138 3.27997529448646 Gen1_10MaleNoUpdate 1 SU55
55 10.2077770100265 1.32884066464637 1.7658175120178 0.902609435668898 3.50777571303628 2.1263279897 1.45819339927871 0.948762701008096 3.36006231771669 0.0512372989919043 1.95101804708288 1.39678847614192 0.948762701008096 3.50777571303628 Gen1_10MaleNoUpdate 1 SU55
56 10.4976083992068 1.3301989982082 1.76942937483411 0.903532078031008 3.70464246582849 2.11337615 1.45374555889261 0.945868746707896 3.54863895766832 0.0541312532921037 1.9391340512365 1.39252793553182 0.945868746707896 3.70464246582849 Gen1_10MaleNoUpdate 1 SU55
57 10.7538447996864 1.33212935776978 1.77456862583211 0.904843266648925 3.87868996376251 2.1045399429 1.45070325804418 0.943889296264857 3.71535726782926 0.0561107037351433 1.93102636530876 1.38961374680476 0.943889296264857 3.87868996376251 Gen1_10MaleNoUpdate 1 SU55
58 11.1670373643511 1.29743967067811 1.68334969904932 0.881280442510283 4.15934927645283 2.0785609586 1.44172152602366 0.938045399059087 3.9841979400485 0.0619546009409131 1.9071892773996 1.38101023797784 0.938045399059087 4.15934927645283 Gen1_10MaleNoUpdate 1 SU55
59 11.4319756921325 1.26615434378539 1.60314682228661 0.860030015726519 4.33930752192803 2.0716862768 1.43933535939336 0.936492857470059 4.15657809455394 0.0635071425299408 1.90088139436146 1.3787245534774 0.936492857470059 4.33930752192803 Gen1_10MaleNoUpdate 1 SU55
60 11.671244775111 1.23894946091773 1.53499576670833 0.841551213394597 4.50183004077172 2.0445888381 1.42989119799375 0.93034808402459 4.31225674564832 0.0696519159754103 1.87601806556669 1.36967808829911 0.93034808402459 4.50183004077172 Gen1_10MaleNoUpdate 1 SU55
