Generation gvNormUnres1 sd var SDSt zMean AdditGenicVar1 SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic scenario Rep Repeats
40 5.56175956439435 1.34107199821249 1.79847410438964 1 0 2.2375126815 1.4958317691171 1 0 0 1.79847410438964 1.34107199821249 1 0 1_1 0 1
41 5.59252117837391 1.34550177851259 1.81037503598055 1.00330316366758 0.0229380779112245 2.2225259521 1.49081385561713 0.996645402508774 0.02056488878941 0.00335459749122624 1.7864280297648 1.33657324145173 0.996645402508774 0.0229380779112245 1_1 0 1
40 5.56175956439435 1.34107199821249 1.79847410438964 1 0 2.2375126815 1.4958317691171 1 0 0 1.79847410438964 1.34107199821249 1 0 1_2 0 1
41 5.60282845369249 1.34062581327408 1.7972775712168 0.999667292331058 0.0306239257496071 2.2225039793 1.49080648620134 0.996640475874688 0.0274555535896774 0.00335952412531249 1.78641036840711 1.33656663448072 0.996640475874688 0.0306239257496071 1_2 0 1
40 5.56175956439435 1.34107199821249 1.79847410438964 1 0 2.2375126815 1.4958317691171 1 0 0 1.79847410438964 1.34107199821249 1 0 2_1 0 1
41 5.56592986284464 1.35352419086047 1.83202773524449 1.00928525289066 0.00310967528652315 2.2227655949 1.49089422659691 0.99669913246788 0.00278794616907426 0.00330086753211978 1.78662065051446 1.33664529719536 0.99669913246788 0.00310967528652315 2_1 0 1
40 5.56175956439435 1.34107199821249 1.79847410438964 1 0 2.2375126815 1.4958317691171 1 0 0 1.79847410438964 1.34107199821249 1 0 1_1 0 2
41 5.59807615969374 1.34364195715424 1.80537370902527 1.00191634673244 0.0270802726086237 2.2207933802 1.49023265975485 0.996256858907628 0.024278529209753 0.00374314109237162 1.78503541835217 1.33605217650815 0.996256858907628 0.0270802726086237 1_1 0 2
40 5.56175956439435 1.34107199821249 1.79847410438964 1 0 2.2375126815 1.4958317691171 1 0 0 1.79847410438964 1.34107199821249 1 0 1_2 0 2
41 5.57488005612205 1.35792294973523 1.84395473741762 1.01256528474623 0.00978358488223214 2.2227111984 1.49087598357476 0.996686936562879 0.00877136854463307 0.00331306343712057 1.78657692754591 1.33662894160867 0.99668693656288 0.00978358488223214 1_2 0 2
40 5.56175956439435 1.34107199821249 1.79847410438964 1 0 2.2375126815 1.4958317691171 1 0 0 1.79847410438964 1.34107199821249 1 0 2_1 0 2
41 5.59319772423528 1.35267509606068 1.82972991550277 1.0086521065712 0.0234425592979569 2.221721156 1.49054391280499 0.996464939158742 0.0210171761891927 0.00353506084125799 1.78578114853944 1.3363312271063 0.996464939158742 0.0234425592979569 2_1 0 2
42 6.13408932212635 1.46995078313488 2.16075530483884 1.09610131677805 0.426770343795753 2.2115194638 1.48711783789988 0.994174524570788 0.382616394134892 0.0058254754292123 1.77758120429137 1.3332596162381 0.994174524570788 0.426770343795753 2_1 0 2
43 6.59298724771946 1.44477046876168 2.08736170740585 1.07732505837674 0.768957732843295 2.2040672367 1.48461012952896 0.992498060397016 0.68940084347438 0.00750193960298373 1.77159123267235 1.33101135707865 0.992498060397016 0.768957732843295 2_1 0 2
44 7.1779340098355 1.46001639181206 2.1316478643599 1.0886935181393 1.20513622504633 2.185254417 1.47826060523847 0.988253248633029 1.08045201259168 0.0117467513669709 1.75646981265057 1.32531875888428 0.988253248633029 1.20513622504633 2_1 0 2
45 7.58756966941479 1.38371160029811 1.91465779279956 1.03179516248378 1.51059011575861 2.1670780761 1.47209988659058 0.984134658043445 1.35430343628559 0.0158653419565552 1.74185998331129 1.31979543237249 0.984134658043445 1.51059011575861 2_1 0 2
46 7.94884098576069 1.33984456751814 1.79518346510787 0.999084739151971 1.77998006411891 2.1626311904 1.47058872238298 0.983124407934574 1.59582211760036 0.0168755920654257 1.73828565327832 1.31844061424029 0.983124407934574 1.77998006411891 2_1 0 2
