Generation gvNormUnres1 sd var SDSt zMean AdditGenicVar1 SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic scenario Rep Repeats
40 5.56175956439435 1.34107199821249 1.79847410438964 1 0 2.2375126815 1.4958317691171 1 0 0 1.79847410438964 1.34107199821249 1 0 1_1 0 1
41 6.06490381802362 1.40841687793624 1.98363810205566 1.05021719923577 0.375180642277155 2.223349107 1.49108990574009 0.996829948744966 0.33636419817868 0.00317005125503378 1.78708966747697 1.33682073124147 0.996829948744966 0.375180642277155 1_1 0 1
42 6.44605232635773 1.3876685620093 1.92562403798896 1.03474575851179 0.659392458527245 2.2149097154 1.48825727460006 0.994936265779732 0.591171266863334 0.00506373422026762 1.78030623005787 1.3342811660433 0.994936265779732 0.659392458527245 1_1 0 1
43 6.86067828847096 1.43616085084146 2.06255798948967 1.07090510632965 0.968567478709519 2.2067670664 1.48551912353897 0.993105745050317 0.868358829444625 0.0068942549496831 1.77376130922291 1.33182630595093 0.993105745050317 0.968567478709519 1_1 0 1
44 7.13645305064639 1.40302046822531 1.96846643425916 1.04619324696615 1.17420503026753 2.1793286813 1.47625495132108 0.986912420099502 1.05272098023529 0.0130875799004984 1.75170680849242 1.32352061128356 0.986912420099502 1.17420503026753 1_1 0 1
45 7.53442939073553 1.43362945215811 2.05529340609516 1.06901751290683 1.47096489149765 2.1727687617 1.47403146564108 0.985425965722812 1.31877786464284 0.0145740342771877 1.74643405825282 1.32152716894237 0.985425965722812 1.47096489149765 1_1 0 1
46 7.88869096806174 1.36936358107748 1.87515661718133 1.02109624457352 1.73512787290238 2.1668946252 1.47203757601496 0.984093001904762 1.55561036455378 0.015906998095238 1.74171252864173 1.31973956849135 0.984093001904762 1.73512787290238 1_1 0 1
47 8.23807408802325 1.38277792764236 1.91207479717491 1.03109894881517 1.99565312466157 2.1516731426 1.46685825579706 0.980630500088161 1.78918149679931 0.0193694999118391 1.72947776344337 1.31509610426134 0.980630500088161 1.99565312466157 1_1 0 1
48 8.44260347002676 1.40763070143462 1.98142419162132 1.0496309693371 2.14816498254551 2.143103393 1.46393421744285 0.978675709172106 1.92591437427004 0.0213242908278936 1.72258954651207 1.31247458890146 0.978675709172106 2.14816498254551 1_1 0 1
49 8.97489553994566 1.39375260247064 1.94254631689367 1.03928245786085 2.54508033878916 2.1275410318 1.45860928003355 0.975115858713497 2.28176459814453 0.0248841412865027 1.71008078897394 1.3077005731336 0.975115858713497 2.54508033878916 1_1 0 1
50 9.28976830216778 1.44203840139218 2.07947475108972 1.0752878319093 2.77987217893034 2.1062667497 1.45129829797323 0.970228288993918 2.49226471501795 0.0297717110060817 1.69298088792638 1.30114599024336 0.970228288993918 2.77987217893034 1_1 0 1
51 9.64196866637619 1.42387187610002 2.02741111954859 1.06174156048138 3.04249817117972 2.0811645912 1.44262420304111 0.964429445092347 2.72771924371558 0.035570554907653 1.67280420584551 1.29336932306496 0.964429445092347 3.04249817117972 1_1 0 1
52 10.0080302809535 1.39085428762811 1.9344756494135 1.03712126528775 3.31546011137775 2.0532260056 1.4329082334888 0.95793408261048 2.97244035616621 0.0420659173895203 1.65034765257977 1.28465857432229 0.95793408261048 3.31546011137775 1_1 0 1
53 10.3840614080561 1.31062694691357 1.71774299397598 0.977297974053962 3.59585603911596 2.0161272349 1.41990395270244 0.949240403912879 3.22382633075644 0.0507595960871206 1.62052830051071 1.27299972525948 0.949240403912879 3.59585603911596 1_1 0 1
54 10.6998668320231 1.31872916653181 1.73904661466167 0.983339573333522 3.83134333911776 2.0039753577 1.41561836583876 0.94637538462919 3.43494995474089 0.05362461537081 1.61076083119327 1.26915752812378 0.94637538462919 3.83134333911776 1_1 0 1
55 10.862182984234 1.3214302420719 1.74617788466219 0.985353690057823 3.95237796844951 1.9882132791 1.41004016932143 0.942646224283422 3.54346225910693 0.0573537757165783 1.59809154425343 1.26415645560723 0.942646224283422 3.95237796844951 1_1 0 1
56 11.2011819230898 1.30952938404053 1.71486720766557 0.976479552019574 4.20516002586904 1.9565799615 1.39877802438414 0.935117205867177 3.77009131315889 0.0648827941328232 1.57266522912685 1.25405949983518 0.935117205867177 4.20516002586904 1_1 0 1
57 11.5074902075143 1.29036811780049 1.66504987943598 0.96219153000019 4.43356557369404 1.9456863177 1.39487860321248 0.932510347761762 3.97486586785717 0.0674896522382383 1.56390910611636 1.25056351542669 0.932510347761762 4.43356557369404 1_1 0 1
58 11.6114583327003 1.29295220215021 1.67172539704508 0.964118409655546 4.51109170601547 1.9357192882 1.39130129310657 0.930118828755566 4.04437109386754 0.0698811712444343 1.55589777969947 1.24735631625429 0.930118828755566 4.51109170601547 1_1 0 1
59 11.9147502393941 1.31529774260262 1.73000815169556 0.980780856177578 4.73724802506325 1.9096778717 1.38191094926555 0.923841154999136 4.24712912652573 0.0761588450008638 1.534966138237 1.23893750376563 0.923841154999136 4.73724802506325 1_1 0 1
60 12.2873251559094 1.31045561950456 1.71729393069109 0.977170219981674 5.01506675292563 1.8937515835 1.37613646979506 0.919980774714596 4.49620454008988 0.0800192252854041 1.52216486245271 1.23376045586358 0.919980774714596 5.01506675292563 1_1 0 1
