AgeCat Cor Gen Rep NoControl
k5 0.761938030975 22 4 11
pBM4 0.515627574884 22 4 11
pBM5 0.685522303143 22 4 11
pBM6 0.738379362034 22 4 11
pb6 0.959859295343 22 4 11
pb7 0.869965760286 22 4 11
pb8 0.989184865468 22 4 11
pb9 0.691873636283 22 4 11
potomciNP0 0.207305105283 22 4 11
telF1 0.400117648329 22 4 11
vhlevljeni1 0.50472358035 22 4 11
cak5 0.537758959122 23 4 11
k3 0.735324367314 23 4 11
k5 0.764447818585 23 4 11
pBM4 0.457387808471 23 4 11
pBM5 0.591684474355 23 4 11
pBM6 0.681519155025 23 4 11
pb6 0.840953425727 23 4 11
pb7 0.975328087991 23 4 11
pb8 0.874120078312 23 4 11
pb9 0.986222275722 23 4 11
potomciNP0 0.382633267991 23 4 11
telF1 0.393438239112 23 4 11
vhlevljeni1 0.216368725905 23 4 11
cak5 0.866302706156 24 4 11
k3 0.751023210884 24 4 11
k5 0.769593249513 24 4 11
pBM4 0.48428308099 24 4 11
pBM5 0.463865179056 24 4 11
pBM6 0.622160211789 24 4 11
pb6 0.309229332217 24 4 11
pb7 0.878444685373 24 4 11
pb8 0.520470238048 24 4 11
pb9 0.865800142293 24 4 11
potomciNP0 0.313394113658 24 4 11
telF1 0.455723641759 24 4 11
vhlevljeni1 0.589018079548 24 4 11
cak5 0.974901076699 25 4 11
k3 0.746235907721 25 4 11
k5 0.748040682722 25 4 11
pBM4 0.368672503832 25 4 11
pBM5 0.479218567292 25 4 11
pBM6 0.565243482791 25 4 11
pb6 -0.0538493802365 25 4 11
pb7 0.29261782406 25 4 11
pb8 0.844540295332 25 4 11
pb9 0.558349602506 25 4 11
potomciNP0 0.402622046763 25 4 11
telF1 0.503781709457 25 4 11
vhlevljeni1 0.32040845557 25 4 11
cak5 0.960252468613 26 4 11
k3 0.710180140075 26 4 11
k5 0.757693830467 26 4 11
pBM4 0.358717197071 26 4 11
pBM5 0.4235152894 26 4 11
pBM6 0.492781224637 26 4 11
pb6 0.997518338154 26 4 11
pb7 -0.0337939052987 26 4 11
pb8 0.407365843698 26 4 11
pb9 0.820180991439 26 4 11
potomciNP0 0.36428493172 26 4 11
telF1 0.496849092903 26 4 11
vhlevljeni1 0.327777072793 26 4 11
cak5 0.978596931409 27 4 11
k3 0.738810307259 27 4 11
k5 0.759809763456 27 4 11
pBM4 0.613095632395 27 4 11
pBM5 0.405316728015 27 4 11
pBM6 0.347946607054 27 4 11
pb6 0.993353729881 27 4 11
pb7 0.995550608424 27 4 11
pb8 -0.0028292276159 27 4 11
pb9 0.432234182812 27 4 11
potomciNP0 0.415435394056 27 4 11
telF1 0.478108031096 27 4 11
vhlevljeni1 0.342527094887 27 4 11
cak5 0.822546502082 28 4 11
k3 0.725644639392 28 4 11
k5 0.718570302541 28 4 11
pBM4 0.592149960805 28 4 11
pBM5 0.635383290797 28 4 11
pBM6 0.391698646595 28 4 11
pb6 0.986501921147 28 4 11
pb7 0.994656121245 28 4 11
pb8 0.992950784636 28 4 11
pb9 -0.00168977024146 28 4 11
potomciNP0 0.521811521068 28 4 11
telF1 0.466842891632 28 4 11
vhlevljeni1 0.47560987151 28 4 11
cak5 0.981081007649 29 4 11
k3 0.712772399121 29 4 11
k5 0.746904831181 29 4 11
pBM4 0.473061932822 29 4 11
pBM5 0.592429583044 29 4 11
pBM6 0.680260812138 29 4 11
pb6 0.971127819139 29 4 11
pb7 0.987353913053 29 4 11
pb8 0.990273881679 29 4 11
pb9 0.993399499097 29 4 11
potomciNP0 0.563775930069 29 4 11
telF1 0.518500632698 29 4 11
vhlevljeni1 0.482540900609 29 4 11
cak5 0.946622736887 30 4 11
k3 0.701389222301 30 4 11
k5 0.728831090977 30 4 11
pBM4 0.519433505861 30 4 11
pBM5 0.487601145903 30 4 11
pBM6 0.600683939705 30 4 11
pb6 0.286424198495 30 4 11
pb7 0.977772187746 30 4 11
pb8 0.987698511979 30 4 11
pb9 0.984901904412 30 4 11
potomciNP0 0.574739363658 30 4 11
telF1 0.583014470168 30 4 11
vhlevljeni1 0.453556901628 30 4 11
cak5 0.947162506836 31 4 11
k3 0.726328024642 31 4 11
k5 0.717118105838 31 4 11
pBM4 0.483346277209 31 4 11
pBM5 0.493152225382 31 4 11
pBM6 0.420122025841 31 4 11
pb6 0.19553230857 31 4 11
pb7 0.0879730549504 31 4 11
pb8 0.980585408693 31 4 11
pb9 0.985892878359 31 4 11
potomciNP0 0.40813123196 31 4 11
telF1 0.542803168041 31 4 11
vhlevljeni1 0.485169365608 31 4 11
cak5 0.815466677874 32 4 11
k3 0.74717982673 32 4 11
k5 0.724597649149 32 4 11
pBM4 0.346823190717 32 4 11
pBM5 0.433694334347 32 4 11
pBM6 0.543200022737 32 4 11
pb6 0.0791080674554 32 4 11
pb7 0.175406526388 32 4 11
pb8 0.0228509463813 32 4 11
pb9 0.972807899245 32 4 11
potomciNP0 0.478818631433 32 4 11
telF1 0.48666090949 32 4 11
vhlevljeni1 0.219944503881 32 4 11
cak5 0.986489346543 33 4 11
k3 0.750384085182 33 4 11
k5 0.745749046525 33 4 11
pBM4 0.466132557118 33 4 11
pBM5 0.421409281068 33 4 11
pBM6 0.506055164858 33 4 11
pb6 -0.469117134175 33 4 11
pb7 0.0832357355026 33 4 11
pb8 -0.0147561453311 33 4 11
pb9 -0.0290414713333 33 4 11
potomciNP0 0.385927303678 33 4 11
telF1 0.444807316259 33 4 11
vhlevljeni1 0.338573506877 33 4 11
cak5 0.895285677467 34 4 11
k3 0.717537404334 34 4 11
k5 0.754681353906 34 4 11
pBM4 0.132154835396 34 4 11
pBM5 0.507814975404 34 4 11
pBM6 0.517028097345 34 4 11
pb6 0.96914601117 34 4 11
pb7 -0.0766495189205 34 4 11
pb8 0.113366446622 34 4 11
pb9 -0.0382854968111 34 4 11
potomciNP0 0.216008921753 34 4 11
telF1 0.42389479484 34 4 11
vhlevljeni1 0.201103681393 34 4 11
cak5 0.958367941026 35 4 11
k3 0.712170394919 35 4 11
k5 0.76205885872 35 4 11
pBM4 0.444444742797 35 4 11
pBM5 0.127273890231 35 4 11
pBM6 0.511778950985 35 4 11
pb6 0.98559854875 35 4 11
pb7 0.972729688668 35 4 11
pb8 0.295102384734 35 4 11
pb9 0.0800644735533 35 4 11
potomciNP0 0.404990540039 35 4 11
telF1 0.433518623976 35 4 11
vhlevljeni1 -0.0979922522817 35 4 11
cak5 0.998361218541 36 4 11
k3 0.730607547207 36 4 11
k5 0.736886965577 36 4 11
pBM4 0.319418840713 36 4 11
pBM5 0.49447748399 36 4 11
pBM6 0.201756497814 36 4 11
pb6 0.863321924057 36 4 11
pb7 0.980906331557 36 4 11
pb8 0.966205537568 36 4 11
pb9 0.144137679212 36 4 11
potomciNP0 0.422127798713 36 4 11
telF1 0.455590043579 36 4 11
vhlevljeni1 0.281059348622 36 4 11
cak5 0.892349733837 37 4 11
k3 0.702449082606 37 4 11
k5 0.720038653036 37 4 11
pBM4 0.428342011102 37 4 11
pBM5 0.433227324087 37 4 11
pBM6 0.448206001987 37 4 11
pb6 0.985307347162 37 4 11
pb7 0.959687695026 37 4 11
pb8 0.998210444899 37 4 11
pb9 0.971556435402 37 4 11
potomciNP0 0.430475986365 37 4 11
telF1 0.453254921633 37 4 11
vhlevljeni1 0.348903170757 37 4 11
cak5 0.986185817201 38 4 11
k3 0.7126694677 38 4 11
k5 0.751787063261 38 4 11
pBM4 0.386179361671 38 4 11
pBM5 0.383317849024 38 4 11
pBM6 0.43024463875 38 4 11
pb6 0.97244685429 38 4 11
pb7 0.98349038821 38 4 11
pb8 0.867926477733 38 4 11
pb9 0.999143936269 38 4 11
potomciNP0 0.26733619945 38 4 11
telF1 0.408572895263 38 4 11
vhlevljeni1 0.666688228528 38 4 11
cak5 0.96650877355 39 4 11
k3 0.686233676793 39 4 11
k5 0.72352337168 39 4 11
pBM4 0.150405046987 39 4 11
pBM5 0.464463343535 39 4 11
pBM6 0.366434557326 39 4 11
pb6 0.948101786253 39 4 11
pb7 0.965024771102 39 4 11
pb8 0.985467259845 39 4 11
pb9 0.805451355202 39 4 11
potomciNP0 0.566249970071 39 4 11
telF1 0.459232649663 39 4 11
vhlevljeni1 0.553242962385 39 4 11
cak5 0.941526226443 40 4 11
k3 0.680332175746 40 4 11
k5 0.737607572285 40 4 11
pBM4 0.24437091341 40 4 11
pBM5 0.129682237757 40 4 11
pBM6 0.469350500334 40 4 11
pb6 0.955892704503 40 4 11
pb7 0.933411742418 40 4 11
pb8 0.961967150363 40 4 11
pb9 0.986604162421 40 4 11
potomciNP0 0.440762471852 40 4 11
telF1 0.43916717134 40 4 11
vhlevljeni1 0.470652004664 40 4 11
cak5 0.808723319762 41 4 11
k3 0.682184389553 41 4 11
k5 0.700944571936 41 4 11
pBM4 0.466463974271 41 4 11
pBM5 0.234633461909 41 4 11
pBM6 0.196813398031 41 4 11
pb6 0.946297171261 41 4 11
pb7 0.960245907384 41 4 11
pb8 0.955036188492 41 4 11
pb9 0.9666755859 41 4 11
potomciNP0 0.216471531593 41 4 11
telF1 0.447705868578 41 4 11
vhlevljeni1 0.51162943025 41 4 11
cak5 0.989797633696 42 4 11
k3 0.717089193105 42 4 11
k5 0.695606679441 42 4 11
pBM4 0.214958317638 42 4 11
pBM5 0.414247678156 42 4 11
pBM6 0.293195467551 42 4 11
pb6 0.847948951302 42 4 11
pb7 0.958575422977 42 4 11
pb8 0.943962682481 42 4 11
pb9 0.95353972295 42 4 11
potomciNP0 0.478478656175 42 4 11
telF1 0.434832570572 42 4 11
vhlevljeni1 0.206631839658 42 4 11
cak5 0.926535137943 43 4 11
k3 0.690704429321 43 4 11
k5 0.712752395542 43 4 11
pBM4 0.503623134324 43 4 11
pBM5 0.210453238051 43 4 11
pBM6 0.496276770893 43 4 11
pb6 0.985513947164 43 4 11
pb7 0.871426932389 43 4 11
pb8 0.986773878382 43 4 11
pb9 0.950400506825 43 4 11
potomciNP0 0.243710386668 43 4 11
telF1 0.48420974779 43 4 11
vhlevljeni1 0.607236680973 43 4 11
cak5 0.887010090788 44 4 11
k3 0.688953675352 44 4 11
k5 0.739966495033 44 4 11
pBM4 0.624913581075 44 4 11
pBM5 0.445863017409 44 4 11
pBM6 0.291682383138 44 4 11
pb6 0.711893093694 44 4 11
pb7 0.990631970243 44 4 11
pb8 0.844533740263 44 4 11
pb9 0.980059112826 44 4 11
potomciNP0 0.564651712116 44 4 11
telF1 0.450769038839 44 4 11
vhlevljeni1 0.226406021742 44 4 11
cak5 0.97560461249 45 4 11
k3 0.701210659153 45 4 11
k5 0.694718216216 45 4 11
pBM4 0.518206985946 45 4 11
pBM5 0.657647343177 45 4 11
pBM6 0.411878242698 45 4 11
pb6 0.805370882428 45 4 11
pb7 0.704752312467 45 4 11
pb8 0.995129052545 45 4 11
pb9 0.852202694422 45 4 11
potomciNP0 0.488889846211 45 4 11
telF1 0.516623711642 45 4 11
vhlevljeni1 0.463859097211 45 4 11
cak5 0.791764536621 46 4 11
k3 0.679830738087 46 4 11
k5 0.715784694263 46 4 11
pBM4 0.395345790601 46 4 11
pBM5 0.534967129855 46 4 11
pBM6 0.588512227632 46 4 11
pb6 0.934771821914 46 4 11
pb7 0.852897714269 46 4 11
pb8 0.719638948123 46 4 11
pb9 0.993345188322 46 4 11
potomciNP0 0.55985745516 46 4 11
telF1 0.484482376681 46 4 11
vhlevljeni1 0.517985893014 46 4 11
cak5 0.968135955877 47 4 11
k3 0.70803398618 47 4 11
k5 0.710168040856 47 4 11
pBM4 0.381934956873 47 4 11
pBM5 0.368494936682 47 4 11
pBM6 0.543542869329 47 4 11
pb6 0.652850193975 47 4 11
pb7 0.935716153143 47 4 11
pb8 0.86953491102 47 4 11
pb9 0.686383054384 47 4 11
potomciNP0 0.37792584081 47 4 11
telF1 0.488356578153 47 4 11
vhlevljeni1 0.696541716569 47 4 11
cak5 0.98288725734 48 4 11
k3 0.735507250947 48 4 11
k5 0.695792106921 48 4 11
pBM4 0.476919020547 48 4 11
pBM5 0.454914127015 48 4 11
pBM6 0.377044519488 48 4 11
pb6 0.88797061625 48 4 11
pb7 0.683237758727 48 4 11
pb8 0.944758663846 48 4 11
pb9 0.852049842942 48 4 11
potomciNP0 0.370580724763 48 4 11
telF1 0.505496497061 48 4 11
vhlevljeni1 0.314056185296 48 4 11
cak5 0.95977449737 49 4 11
k3 0.699110483743 49 4 11
k5 0.713242563287 49 4 11
pBM4 0.323921782377 49 4 11
pBM5 0.5184180963 49 4 11
pBM6 0.432089851885 49 4 11
pb6 0.897435473619 49 4 11
pb7 0.893247525437 49 4 11
pb8 0.721602286001 49 4 11
pb9 0.950285029783 49 4 11
potomciNP0 0.244819868969 49 4 11
telF1 0.455374055163 49 4 11
vhlevljeni1 0.470551120056 49 4 11
cak5 0.992716876509 50 4 11
k3 0.724507931232 50 4 11
k5 0.746669806334 50 4 11
pBM4 0.246272630685 50 4 11
pBM5 0.29754335528 50 4 11
pBM6 0.578737920281 50 4 11
pb6 0.839936734311 50 4 11
pb7 0.878795060457 50 4 11
pb8 0.892128833792 50 4 11
pb9 0.725351380083 50 4 11
potomciNP0 0.464541705422 50 4 11
telF1 0.448001896203 50 4 11
vhlevljeni1 0.208272454015 50 4 11
cak5 0.980947621684 51 4 11
k3 0.699134917518 51 4 11
k5 0.704997135421 51 4 11
pBM4 0.692505149728 51 4 11
pBM5 0.311392637499 51 4 11
pBM6 0.327702748121 51 4 11
pb6 0.994614205013 51 4 11
pb7 0.848847438615 51 4 11
pb8 0.886974951104 51 4 11
pb9 0.919901022072 51 4 11
potomciNP0 0.350534898144 51 4 11
telF1 0.442859965506 51 4 11
vhlevljeni1 0.481711724296 51 4 11
cak5 0.978218848883 52 4 11
k3 0.699405640194 52 4 11
k5 0.726895577483 52 4 11
pBM4 0.414680978441 52 4 11
pBM5 0.692025295176 52 4 11
pBM6 0.337389240026 52 4 11
pb6 0.990533986153 52 4 11
pb7 0.991441128212 52 4 11
pb8 0.822975366215 52 4 11
pb9 0.872244306872 52 4 11
potomciNP0 0.408868844265 52 4 11
telF1 0.436870464653 52 4 11
vhlevljeni1 0.445151288109 52 4 11
cak5 0.91115073145 53 4 11
k3 0.688096515453 53 4 11
k5 0.714959561841 53 4 11
pBM4 0.374781090613 53 4 11
pBM5 0.410553062049 53 4 11
pBM6 0.716669057291 53 4 11
pb6 0.956390800258 53 4 11
pb7 0.985025754306 53 4 11
pb8 0.989742733812 53 4 11
pb9 0.832471280534 53 4 11
potomciNP0 0.458419478319 53 4 11
telF1 0.464209529017 53 4 11
vhlevljeni1 0.323989273061 53 4 11
cak5 0.976277970726 54 4 11
k3 0.692134099433 54 4 11
k5 0.711308926915 54 4 11
pBM4 0.655019665078 54 4 11
pBM5 0.376246333224 54 4 11
pBM6 0.440979339494 54 4 11
pb6 0.921357691312 54 4 11
pb7 0.95873773238 54 4 11
pb8 0.982405340003 54 4 11
pb9 0.986132066123 54 4 11
potomciNP0 0.464525870122 54 4 11
telF1 0.471226207557 54 4 11
vhlevljeni1 0.569837018716 54 4 11
cak5 0.95002157443 55 4 11
k3 0.686870254511 55 4 11
k5 0.700781987203 55 4 11
pBM4 0.30790409837 55 4 11
pBM5 0.549465299612 55 4 11
pBM6 0.380025921332 55 4 11
pb6 0.990930045506 55 4 11
pb7 0.905505995661 55 4 11
pb8 0.956635130709 55 4 11
pb9 0.969013380477 55 4 11
potomciNP0 0.467445469866 55 4 11
telF1 0.496804634779 55 4 11
vhlevljeni1 0.536113503606 55 4 11
cak5 0.964053323793 56 4 11
k3 0.682738778551 56 4 11
k5 0.70722290537 56 4 11
pBM4 0.280634344099 56 4 11
pBM5 0.388481084541 56 4 11
pBM6 0.58142398403 56 4 11
pb6 0.971383577151 56 4 11
pb7 0.991676045144 56 4 11
pb8 0.908799064253 56 4 11
pb9 0.960155120391 56 4 11
potomciNP0 0.319722545986 56 4 11
telF1 0.486492494494 56 4 11
vhlevljeni1 0.316623236755 56 4 11
cak5 0.980159196554 57 4 11
k3 0.702900349646 57 4 11
k5 0.718601576606 57 4 11
pBM4 0.0798189331448 57 4 11
pBM5 0.261678241666 57 4 11
pBM6 0.388652361662 57 4 11
pb6 0.978472265601 57 4 11
pb7 0.979426214254 57 4 11
pb8 0.987907538318 57 4 11
pb9 0.91792447082 57 4 11
potomciNP0 0.177339418525 57 4 11
telF1 0.514506435344 57 4 11
vhlevljeni1 -0.0281672884971 57 4 11
cak5 0.903449721539 58 4 11
k3 0.7089103892 58 4 11
k5 0.702543047684 58 4 11
pBM4 0.291035867124 58 4 11
pBM5 0.167588665919 58 4 11
pBM6 0.285146748374 58 4 11
pb6 0.864564647978 58 4 11
pb7 0.992285266204 58 4 11
pb8 0.980482900518 58 4 11
pb9 0.982073042012 58 4 11
potomciNP0 0.203073091457 58 4 11
telF1 0.459144132104 58 4 11
vhlevljeni1 0.157676744877 58 4 11
cak5 0.975677247137 59 4 11
k3 0.702113225452 59 4 11
k5 0.739131964771 59 4 11
pBM4 0.32975733806 59 4 11
pBM5 0.273971675865 59 4 11
pBM6 0.220682275216 59 4 11
pb6 0.786553168617 59 4 11
pb7 0.843031854099 59 4 11
pb8 0.985134853753 59 4 11
pb9 0.982218903531 59 4 11
potomciNP0 0.457391350463 59 4 11
telF1 0.470420348638 59 4 11
vhlevljeni1 0.384576882484 59 4 11
cak5 0.717121906607 60 4 11
k3 0.679455374316 60 4 11
k5 0.728331466428 60 4 11
pBM4 0.493241186763 60 4 11
pBM5 0.407690617095 60 4 11
pBM6 0.318170268467 60 4 11
pb6 0.99756098436 60 4 11
pb7 0.810400274818 60 4 11
pb8 0.897604386175 60 4 11
pb9 0.976593347023 60 4 11
potomciNP0 0.309553273608 60 4 11
telF1 0.436620137824 60 4 11
vhlevljeni1 0.805758444631 60 4 11
cak5 NA 21 5 11
k3 0.0272096447106785 21 5 11
k5 0.0180506694442622 21 5 11
pBM4 0.0989152945793269 21 5 11
pBM5 -0.230102777242973 21 5 11
pBM6 0.07133204394004 21 5 11
pb6 NA 21 5 11
pb7 NA 21 5 11
pb8 NA 21 5 11
pb9 NA 21 5 11
telF1 0.0127629291640238 21 5 11
vhlevljeni1 NA 21 5 11
cak5 NA 22 5 11
k3 0.0152575080440766 22 5 11
k5 0.0202292537194993 22 5 11
pBM4 -0.14908129983354 22 5 11
pBM5 -0.0375358331483207 22 5 11
pBM6 0.0801938140780062 22 5 11
pb6 NA 22 5 11
pb7 NA 22 5 11
pb8 NA 22 5 11
pb9 NA 22 5 11
cak5 NA 23 5 11
k3 -0.00218184050212828 23 5 11
k5 -0.00381106535974405 23 5 11
pBM4 0.0402288971328283 23 5 11
pBM5 0.0754117849818019 23 5 11
pBM6 0.096876501209552 23 5 11
pb6 NA 23 5 11
pb7 NA 23 5 11
pb8 NA 23 5 11
pb9 NA 23 5 11
cak5 NA 24 5 11
k5 0.00295631294487979 24 5 11
pBM4 0.0783635978905302 24 5 11
pBM5 0.150044016810551 24 5 11
pBM6 -0.0439460438342415 24 5 11
pb6 NA 24 5 11
pb7 NA 24 5 11
pb8 NA 24 5 11
pb9 NA 24 5 11
cak5 NA 25 5 11
k5 -0.00509523128981611 25 5 11
pBM5 -0.00266615752334615 25 5 11
pBM6 -0.0223370397227816 25 5 11
pb6 NA 25 5 11
pb7 NA 25 5 11
pb8 NA 25 5 11
pb9 NA 25 5 11
pBM6 -0.222868744537214 26 5 11
pb6 NA 26 5 11
pb7 NA 26 5 11
pb8 NA 26 5 11
pb9 NA 26 5 11
pb7 NA 27 5 11
pb8 NA 27 5 11
pb9 NA 27 5 11
pb8 NA 28 5 11
pb9 NA 28 5 11
pb9 NA 29 5 11
cak5 0.574734301526616 21 5 11
k3 0.757819865496143 21 5 11
k5 0.752262683149374 21 5 11
pBM4 0.76980447570818 21 5 11
pBM5 0.761772481135922 21 5 11
pBM6 0.788019423579254 21 5 11
pb6 -0.81457562317528 21 5 11
pb7 0.715553733370147 21 5 11
pb8 -0.237443157282844 21 5 11
pb9 0.693516445357289 21 5 11
potomciNP0 0.451366727904857 21 5 11
telF1 0.229952566602533 21 5 11
vhlevljeni1 0.397217144629133 21 5 11
cak5 0.497803512038455 22 5 11
k3 0.744830689284064 22 5 11
k5 0.770623372455412 22 5 11
pBM4 0.462545627382779 22 5 11
pBM5 0.776199933202115 22 5 11
pBM6 0.719270181906703 22 5 11
pb6 0.491702939031542 22 5 11
pb7 -0.808747299773984 22 5 11
pb8 0.739331518222971 22 5 11
pb9 -0.191058097018496 22 5 11
potomciNP0 0.458603949301089 22 5 11
telF1 0.428822110242173 22 5 11
vhlevljeni1 0.675566688226524 22 5 11
cak5 0.0521328523268732 23 5 11
k3 0.729020389620885 23 5 11
k5 0.785948238811834 23 5 11
pBM4 0.142541787542226 23 5 11
pBM5 0.472985178652621 23 5 11
pBM6 0.77323615823316 23 5 11
pb6 0.328692979077133 23 5 11
pb7 0.474379765679328 23 5 11
pb8 -0.805113004093326 23 5 11
pb9 0.741735189084439 23 5 11
potomciNP0 0.526362460441511 23 5 11
telF1 0.460593659719018 23 5 11
vhlevljeni1 0.149950224724044 23 5 11
cak5 0.944033858757303 24 5 11
k3 0.777196462087881 24 5 11
k5 0.768268216091704 24 5 11
pBM4 0.462413718640082 24 5 11
pBM5 0.217956042345825 24 5 11
pBM6 0.504300743439454 24 5 11
pb6 -0.916529938616759 24 5 11
pb7 0.320884960260784 24 5 11
pb8 0.507588302347614 24 5 11
pb9 -0.820698301074299 24 5 11
potomciNP0 0.460111198546489 24 5 11
telF1 0.51576697997 24 5 11
vhlevljeni1 0.639076222614432 24 5 11
cak5 0.951881580654617 25 5 11
k3 0.758634648040504 25 5 11
k5 0.731258588832591 25 5 11
pBM4 0.196952833235711 25 5 11
pBM5 0.517570560143105 25 5 11
pBM6 0.236702627557284 25 5 11
pb6 0.944914815938415 25 5 11
pb7 -0.869282428673727 25 5 11
pb8 0.334227146295942 25 5 11
pb9 0.512671640006678 25 5 11
potomciNP0 0.508408069753197 25 5 11
telF1 0.569435199796001 25 5 11
vhlevljeni1 0.284242318366154 25 5 11
cak5 0.952209184845246 26 5 11
k3 0.719248464074088 26 5 11
k5 0.786111143566505 26 5 11
pBM4 0.422248666499346 26 5 11
pBM5 0.331428916966965 26 5 11
pBM6 0.482891366660219 26 5 11
pb6 0.998023255365689 26 5 11
pb7 0.941546656433995 26 5 11
pb8 -0.864406487117403 26 5 11
pb9 0.329567797148928 26 5 11
potomciNP0 0.499979868533902 26 5 11
telF1 0.610907217321746 26 5 11
vhlevljeni1 0.616927510280529 26 5 11
cak5 0.972453106930674 27 5 11
k3 0.730698058168672 27 5 11
k5 0.761803858932701 27 5 11
pBM4 0.169992274901089 27 5 11
pBM5 0.450363264926482 27 5 11
pBM6 0.412926369416385 27 5 11
pb6 0.818011476632048 27 5 11
pb7 0.998417711576484 27 5 11
pb8 0.942099069403389 27 5 11
pb9 -0.862843425107897 27 5 11
potomciNP0 0.44044354484688 27 5 11
telF1 0.547624761752262 27 5 11
vhlevljeni1 0.542367552090369 27 5 11
cak5 0.974179096691389 28 5 11
k3 0.777093053464454 28 5 11
k5 0.724995267815074 28 5 11
pBM4 0.354175282523967 28 5 11
pBM5 0.204546778788924 28 5 11
pBM6 0.434306106010546 28 5 11
pb6 0.93762750987189 28 5 11
pb7 0.833425001822644 28 5 11
pb8 0.993470328641478 28 5 11
pb9 0.929407655457118 28 5 11
potomciNP0 0.657782530463814 28 5 11
telF1 0.572621395544936 28 5 11
vhlevljeni1 0.381468643075712 28 5 11
cak5 0.866680400572871 29 5 11
k3 0.738219542979156 29 5 11
k5 0.739375080130295 29 5 11
pBM4 0.400610251044775 29 5 11
pBM5 0.321402800733795 29 5 11
pBM6 0.198506230268268 29 5 11
pb6 0.992592167063916 29 5 11
pb7 0.886903589804606 29 5 11
pb8 0.88886095272395 29 5 11
pb9 0.990517242595284 29 5 11
potomciNP0 0.551332865551444 29 5 11
telF1 0.651876906021388 29 5 11
vhlevljeni1 0.733151108559011 29 5 11
cak5 0.967388298392968 30 5 11
k3 0.751968512236038 30 5 11
k5 0.781899981371431 30 5 11
pBM4 0.411527926771791 30 5 11
pBM5 0.423218354579287 30 5 11
pBM6 0.248997066140307 30 5 11
pb6 0.973530796208936 30 5 11
pb7 0.990592848777835 30 5 11
pb8 0.999299999481348 30 5 11
pb9 0.869518518052989 30 5 11
potomciNP0 0.60713303996482 30 5 11
telF1 0.627800040100296 30 5 11
vhlevljeni1 0.438462438273085 30 5 11
cak5 0.964213745304728 31 5 11
k3 0.770073765397683 31 5 11
k5 0.752535339495955 31 5 11
pBM4 0.531500031835485 31 5 11
pBM5 0.453270966201859 31 5 11
pBM6 0.367118267208448 31 5 11
pb6 0.993119148902114 31 5 11
pb7 0.778043391463881 31 5 11
pb8 0.989877296791864 31 5 11
pb9 0.981169743192513 31 5 11
potomciNP0 0.578746182873597 31 5 11
telF1 0.639772183327723 31 5 11
vhlevljeni1 0.695431288893281 31 5 11
cak5 0.973513219574433 32 5 11
k3 0.739358695710005 32 5 11
k5 0.755411299205628 32 5 11
pBM4 0.52337717794225 32 5 11
pBM5 0.529246056828354 32 5 11
pBM6 0.441694307413216 32 5 11
pb6 0.89037798375047 32 5 11
pb7 0.993876896876623 32 5 11
pb8 0.86747815063881 32 5 11
pb9 0.986494675059709 32 5 11
potomciNP0 0.249569844420264 32 5 11
telF1 0.552731436369661 32 5 11
vhlevljeni1 0.251747263964743 32 5 11
cak5 0.984467337809372 33 5 11
k3 0.74421208230152 33 5 11
k5 0.781590902240367 33 5 11
pBM4 0.250488676835732 33 5 11
pBM5 0.483110713271271 33 5 11
pBM6 0.574945951223147 33 5 11
pb6 0.909909607166813 33 5 11
pb7 0.925133684962027 33 5 11
pb8 0.99649227982967 33 5 11
pb9 0.865319406337752 33 5 11
potomciNP0 0.386383744758211 33 5 11
telF1 0.442562634699204 33 5 11
vhlevljeni1 0.194130881702289 33 5 11
cak5 0.949787798684776 34 5 11
k3 0.712155795294268 34 5 11
k5 0.750733644448162 34 5 11
pBM4 0.520064943701903 34 5 11
pBM5 0.287721272103432 34 5 11
pBM6 0.43815745329262 34 5 11
pb6 0.900304913938622 34 5 11
pb7 0.884715818962976 34 5 11
pb8 0.94614927665563 34 5 11
pb9 0.993896804660668 34 5 11
potomciNP0 0.275013858692619 34 5 11
telF1 0.440305454173509 34 5 11
vhlevljeni1 0.384319999424974 34 5 11
cak5 0.927552366041172 35 5 11
k3 0.693128358295834 35 5 11
k5 0.75084311231339 35 5 11
pBM4 0.204524257597088 35 5 11
pBM5 0.524956236759172 35 5 11
pBM6 0.319637224258023 35 5 11
pb6 0.882558411460958 35 5 11
pb7 0.876260197700804 35 5 11
pb8 0.894191740725487 35 5 11
pb9 0.934203265429504 35 5 11
potomciNP0 0.143601206479337 35 5 11
telF1 0.453626781734368 35 5 11
vhlevljeni1 0.288009421968416 35 5 11
cak5 0.938505687487085 36 5 11
k3 0.696347326275483 36 5 11
k5 0.706336315515882 36 5 11
pBM4 0.0381521764750887 36 5 11
pBM5 0.238093027876879 36 5 11
pBM6 0.488429737150491 36 5 11
pb6 0.892762771260071 36 5 11
pb7 0.907241069043842 36 5 11
pb8 0.845049593535936 36 5 11
pb9 0.900769653236691 36 5 11
potomciNP0 0.35435568082092 36 5 11
telF1 0.411843404430689 36 5 11
vhlevljeni1 0.429163719145853 36 5 11
cak5 0.987361800358311 37 5 11
k3 0.684846590438232 37 5 11
k5 0.696790875877919 37 5 11
pBM4 0.381620579956787 37 5 11
pBM5 -0.00350960701716723 37 5 11
pBM6 0.286418084228208 37 5 11
pb6 0.833919850915597 37 5 11
pb7 0.905116239716006 37 5 11
pb8 0.884527435149171 37 5 11
