Generation gvNormUnres1 sd var SDSt zMean AdditGenicVar1 SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic scenario Rep Repeats
40 5.56175956439435 1.34107199821249 1.79847410438964 1 0 2.2375126815 1.4958317691171 1 0 0 1.79847410438964 1.34107199821249 1 0 1_1 0 1
41 5.50969739505705 1.3414221810002 1.79941346767934 1.00026112154171 -0.0388213081823325 2.2402399367 1.49674310978872 1.00060925345378 -0.0348048292676874 -0.000609253453784264 1.80066622508412 1.34188905095918 1.00060925345378 -0.0388213081823325 1_1 0 1
42 6.20731786693806 1.34135681016927 1.79923809218747 1.00021237633561 0.481374828051115 2.2115687593 1.48713441198165 0.994185604748462 0.431571461358076 0.00581439525153848 1.7776208271641 1.33327447555411 0.994185604748462 0.481374828051115 1_1 0 1
43 6.45524213848083 1.33046122644907 1.77012707508438 0.992087843324177 0.666245045215618 2.2149334952 1.48826526372149 0.994941606702151 0.597314880278181 0.00505839329784874 1.78032534385099 1.3342883286048 0.994941606702151 0.666245045215618 1_1 0 1
44 6.8338131778151 1.41467672551071 2.0013102377017 1.05488499304759 0.948534914692326 2.195845841 1.481838669019 0.990645271489078 0.850398848108145 0.00935472851092212 1.76498301659802 1.32852663375561 0.990645271489078 0.948534914692326 1_1 0 1
45 7.25849557074663 1.43938844985516 2.07183910957644 1.07331183692875 1.26520873496267 2.1801160097 1.4765215913423 0.987090675453297 1.13430937982669 0.0129093245467031 1.75233964948177 1.32375966454707 0.987090675453297 1.26520873496267 1_1 0 1
46 7.60026516775919 1.36601297597066 1.86599145052023 1.01859779176019 1.52005679492373 2.1787839793 1.47607045201101 0.986789077813375 1.36279068639386 0.0132109221866253 1.75126898641896 1.32335520039744 0.986789077813375 1.52005679492373 1_1 0 1
47 7.97297442728584 1.38307135596516 1.91288637569131 1.03131775013471 1.79797569862423 2.1618794815 1.47033311922843 0.982953530995184 1.61195591153588 0.017046469004816 1.73768144262876 1.31821145596174 0.982953530995184 1.79797569862423 1_1 0 1
48 8.41994922278075 1.35963981884935 1.8486204370007 1.01384550617835 2.13127234197423 2.1357250423 1.46141200292731 0.976989547287051 1.91076945776691 0.0230104527129493 1.71665895546927 1.31021332441296 0.976989547287051 2.13127234197423 1_1 0 1
49 8.87037224762575 1.49038280989934 2.22124092004345 1.11133690949171 2.46714023381402 2.1218237197 1.45664811114421 0.973804769505585 2.21188822937239 0.0261952304944146 1.70548531211092 1.30594230810971 0.973804769505585 2.46714023381402 1_1 0 1
50 9.133534367325 1.47641969867603 2.17981512663861 1.10092500674381 2.66337288951783 2.1100833916 1.45261260892228 0.971106937900958 2.38781852122237 0.0288930620990417 1.69604863886233 1.30232432168885 0.971106937900958 2.66337288951783 1_1 0 1
51 9.74943493912953 1.42537994675882 2.03170799262218 1.06286608672667 3.12263277461382 2.08272564 1.44316514647493 0.964791078963873 2.79956306664546 0.0352089210361273 1.6740589499485 1.29385430012367 0.964791078963873 3.12263277461382 1_1 0 1
52 10.162051295194 1.39859581684096 1.95607025888504 1.04289390778806 3.43030928759334 2.0712620577 1.43918798553212 0.962132249926463 3.07540715859708 0.0378677500735368 1.66484472020109 1.29028861895356 0.962132249926463 3.43030928759334 1_1 0 1
53 10.5550572734267 1.36632293903527 1.86683837373397 1.01882892257569 3.72336288856069 2.0369085865 1.42720306421336 0.95412003788083 3.33814123494619 0.04587996211917 1.63723199252364 1.27954366573542 0.95412003788083 3.72336288856069 1_1 0 1
54 10.4917603518789 1.4189601026705 2.01344777297068 1.05807898797516 3.67616413887972 2.0267651159 1.42364501049243 0.951741392237393 3.29582569996785 0.0482586077626073 1.62907884579354 1.27635373066934 0.951741392237393 3.67616413887972 1_1 0 1
55 11.0247911752594 1.44749940064516 2.09525451486811 1.07935994679967 4.07363036298327 2.0069509438 1.41666896055501 0.947077732806262 3.65216979853927 0.0529222671937378 1.61315255598235 1.27009942759705 0.947077732806262 4.07363036298327 1_1 0 1
56 11.3034242868346 1.47085118038682 2.16340319484531 1.09677271790576 4.28139930599797 1.9927994702 1.41166549515103 0.943732794219398 3.83844282557873 0.0562672057806016 1.6017778455644 1.26561362412247 0.943732794219398 4.28139930599797 1_1 0 1
57 11.5407181930659 1.41418320669604 1.99991414210108 1.05451698982679 4.45834275612409 1.9631980609 1.40114169907972 0.936697380018026 3.99707958616264 0.0633026199819742 1.5779847432863 1.25617862714118 0.936697380018026 4.45834275612409 1_1 0 1
58 11.8585896772681 1.43223856571325 2.05130730911634 1.06798036766279 4.69537065964155 1.9492908017 1.39617004755868 0.933373709787399 4.20958442177654 0.0666262902126012 1.56680632819125 1.25172134606359 0.933373709787399 4.69537065964155 1_1 0 1
59 12.1833297972384 1.29224881098024 1.66990698947985 0.963593910470635 4.93752031335371 1.9245123791 1.3872679550469 0.927422443946164 4.42668110783095 0.072577556053836 1.54688985944353 1.24374027008999 0.927422443946164 4.93752031335371 1_1 0 1
60 12.3033309452006 1.31844519013411 1.73829771938778 0.983127820051021 5.02700182375892 1.90428345 1.37995777109301 0.922535407780193 4.50690480038765 0.0774645922198065 1.53063019510881 1.23718640273356 0.922535407780193 5.02700182375892 1_1 0 1
40 5.56175956439435 1.34107199821249 1.79847410438964 1 0 2.2375126815 1.4958317691171 1 0 0 1.79847410438964 1.34107199821249 1 0 1_2 0 1
41 5.52925761318973 1.34632916261818 1.81260221411618 1.00392012092766 -0.024235798859375 2.2405405903 1.49684354235839 1.00067639507475 -0.0217283466467636 -0.000676395074748593 1.80090788526261 1.34197909270697 1.00067639507475 -0.024235798859375 1_2 0 1
42 6.21248466922084 1.36271372830564 1.85698870531266 1.01613763475935 0.485227568463022 2.2083335512 1.48604628164805 0.993458163096224 0.43502559462992 0.00654183690377608 1.77502042268895 1.33229892392396 0.993458163096224 0.485227568463022 1_2 0 1
43 6.46809847864521 1.37571945310032 1.89260401363866 1.02583564113934 0.675831659641623 2.2089679058 1.48625970334932 0.99360084070588 0.605909657063784 0.00639915929411983 1.77553030597611 1.33249026487105 0.99360084070588 0.675831659641623 1_2 0 1
44 6.81716117999478 1.40679901374747 1.97908346508086 1.04901080301624 0.936117984175158 2.1933092849 1.48098254037649 0.990072928622597 0.839266581656716 0.00992707137740334 1.76294417655126 1.327759080764 0.990072928622597 0.936117984175158 1_2 0 1
45 7.11938787153403 1.41337648508656 1.99763308859564 1.05391544001399 1.16148000198038 2.1851122396 1.47821251503294 0.988221099158386 1.04131249201844 0.0117789008416136 1.7563555329085 1.32527564412408 0.988221099158387 1.16148000198038 1_2 0 1
46 7.50168012343358 1.39352536177273 1.94191293390383 1.03911301080789 1.44654467591966 2.1643849059 1.47118486462443 0.983522943554528 1.29688418115644 0.0164770564454723 1.73969525955197 1.3189750792005 0.983522943554528 1.44654467591966 1_2 0 1
47 7.71946088103553 1.46900711572078 2.1579819060383 1.09539765029679 1.60893771513921 2.1624643504 1.47053199570768 0.983086484769367 1.44247592622982 0.0169135152306328 1.73815155016371 1.31838975654535 0.983086484769367 1.60893771513921 1_2 0 1
48 8.14714053454122 1.51172991944235 2.28532734933719 1.12725485392084 1.92784650905612 2.1470799729 1.46529177056994 0.97958326652924 1.72839019970331 0.0204167334707597 1.72578585285407 1.31369168865989 0.97958326652924 1.92784650905612 1_2 0 1
49 8.33847382859881 1.52813286782123 2.33519006171552 1.13948607521301 2.07051841206552 2.1235827369 1.45725177539779 0.974208333774 1.85630117071479 0.0257916662260005 1.70689917979959 1.30648351684956 0.974208333774 2.07051841206552 1_2 0 1
50 8.52451721104078 1.50155163908694 2.25465732484468 1.11966519403011 2.2092457754658 2.1095091736 1.45241494539267 0.970974795013174 1.98067570686452 0.0290252049868256 1.69558709233711 1.30214710856228 0.970974795013174 2.2092457754658 1_2 0 1
51 8.60890596138096 1.51945842102611 2.30875389322715 1.13301778208134 2.27217211383739 2.1125477724 1.45346061948716 0.971673853634656 2.03709164352429 0.0283261463653436 1.69802946564771 1.30308459650466 0.971673853634656 2.27217211383739 1_2 0 1
52 8.50197808322988 1.51158093304486 2.28487691714477 1.12714375891797 2.19243897624776 2.1123924573 1.45340718909052 0.971638134112083 1.96560775050991 0.0283618658879168 1.69790462604896 1.30303669405315 0.971638134112083 2.19243897624776 1_2 0 1
53 8.46810193244811 1.41019261593542 1.98864321403878 1.05154131755421 2.16717847507637 2.0837000073 1.4435026869736 0.96501673301511 1.94296071794838 0.0349832669848896 1.67484212957993 1.29415691845306 0.96501673301511 2.16717847507637 1_2 0 1
54 8.49665470399555 1.48083269999137 2.19286548536373 1.10421565879025 2.18846948076845 2.077199673 1.44124934449248 0.96351031863908 1.96204894172925 0.0364896813609196 1.66961727297684 1.29213670831567 0.963510318639081 2.18846948076845 1_2 0 1
55 8.50416642149051 1.47044865410767 2.16221924436705 1.09647256528182 2.19407075907787 2.077370348 1.44130855405774 0.963549901676745 1.96707070798 0.036450098323255 1.66975445859832 1.29218979201908 0.963549901676745 2.19407075907787 1_2 0 1
56 8.59285750175166 1.54797328786521 2.39622129994422 1.1542805232892 2.26020522492263 2.0504835761 1.43195096846924 0.957294127610643 2.02636285706539 0.0427058723893565 1.64814333504466 1.28380034859189 0.957294127610643 2.26020522492263 1_2 0 1
40 5.56175956439435 1.34107199821249 1.79847410438964 1 0 2.2375126815 1.4958317691171 1 0 0 1.79847410438964 1.34107199821249 1 0 2_1 0 1
41 5.51672686071297 1.33048789289086 1.77019803312916 0.992107727746356 -0.0335796316241045 2.240170299 1.49671984653107 1.00059370139898 -0.0301054601266807 -0.000593701398984958 1.80061025150186 1.34186819453397 1.00059370139898 -0.0335796316241045 2_1 0 1
42 6.15739238528767 1.33648604413612 1.78619494617062 0.996580381901583 0.4441467883061 2.2141481669 1.48800140016735 0.99476520748428 0.398195059892923 0.00523479251572012 1.77969411050753 1.33405176455321 0.99476520748428 0.4441467883061 2_1 0 1
43 6.45595690786573 1.35101116481744 1.82523116746138 1.0074113594335 0.666778028818175 2.2175037687 1.48912852658862 0.995518718971695 0.597792721035178 0.00448128102830514 1.78239128536237 1.33506227770931 0.995518718971695 0.666778028818175 2_1 0 1
44 6.77519615830286 1.44544419984361 2.08930893486155 1.07782744086092 0.904825837483663 2.2014367948 1.48372396179343 0.99190563566462 0.8112119417177 0.0080943643353798 1.76947692883873 1.33021687285898 0.99190563566462 0.904825837483663 2_1 0 1
45 7.28921897695804 1.47444547694223 2.17398946447541 1.0994528846382 1.28811832240641 2.1779467779 1.47578683348917 0.986599471918048 1.15484872579174 0.0134005280819518 1.75059605837234 1.32310092524053 0.986599471918048 1.28811832240641 2_1 0 1
46 7.81348147490503 1.37852006584889 1.90031757194802 1.0279239799849 1.67904625069496 2.1619952227 1.47037247753758 0.982979842984248 1.50533098507444 0.0170201570157518 1.7377744734092 1.31824674223349 0.982979842984248 1.67904625069496 2_1 0 1
47 8.37621799283466 1.35869140685939 1.84604233907355 1.01313830179915 2.09866318302947 2.1568054786 1.46860664529342 0.981799341085161 1.88153406455695 0.0182006589148387 1.73360304660593 1.31666360419278 0.981799341085161 2.09866318302947 2_1 0 1
48 8.91920195630645 1.35673626139602 1.84073328298685 1.01168040433654 2.50355118620567 2.1287762826 1.45903265302734 0.97539889387997 2.24453207989678 0.0246011061200299 1.71107366226338 1.30808014366987 0.97539889387997 2.50355118620567 2_1 0 1
49 9.39073648612704 1.38651622096316 1.92242723099396 1.03388648992093 2.85516133871732 2.1300335651 1.45946345110112 0.975686892893413 2.55976440719179 0.0243131071065867 1.7120842442533 1.30846637108231 0.975686892893413 2.85516133871732 2_1 0 1
50 9.92705674270024 1.38586514859046 1.92062221007765 1.03340100340449 3.2550804014433 2.1155650487 1.45449821199615 0.972367509519237 2.91830757203563 0.0276324904807631 1.70045470030055 1.30401483898787 0.972367509519237 3.2550804014433 2_1 0 1
51 10.4998876850094 1.38089328800891 1.90686627286805 1.02969362558423 3.68222446460523 2.1060740792 1.45123191778571 0.970183912220481 3.30125902027721 0.0298160877795191 1.69282602270134 1.30108647779513 0.970183912220481 3.68222446460523 2_1 0 1
52 10.97708642383 1.33834884930265 1.79117764242972 0.997969423779281 4.03805825985011 2.0802492285 1.44230691203364 0.964217328319575 3.62027800935929 0.0357826716804255 1.67206845309394 1.29308485920064 0.964217328319575 4.03805825985011 2_1 0 1
53 11.4814180194464 1.32257340618508 1.749200414748 0.986206115665625 4.41412426994402 2.0582906932 1.43467442062651 0.959114821764553 3.957435974599 0.0408851782354468 1.65441856112511 1.28624203053901 0.959114821764553 4.41412426994402 2_1 0 1
54 11.9281045149925 1.33769062276457 1.78941620223226 0.997478602601179 4.74720593605999 2.0339093395 1.42615193422721 0.953417331862777 4.25605678528665 0.0465826681372227 1.6348212495112 1.27860128637164 0.953417331862777 4.74720593605999 2_1 0 1
55 12.3736788375036 1.30104870371784 1.69272772944587 0.970155745144183 5.07945828575114 2.0096175969 1.41760981828569 0.947706719133544 4.55393408119012 0.0522932808664556 1.61529596575401 1.27094294354783 0.947706719133545 5.07945828575114 2_1 0 1
56 12.8223493035237 1.32700678386744 1.7609470044302 0.989511961800858 5.41401934333648 1.9808395827 1.4074230290499 0.940896602216583 4.85388122450081 0.0591033977834173 1.5921646942567 1.26181008644594 0.940896602216583 5.41401934333648 2_1 0 1
57 13.2993927830089 1.2606394551181 1.58921183580046 0.940023695072598 5.76973736602363 1.9614477899 1.40051697237127 0.936279734985114 5.17279641893261 0.0637202650148865 1.57657790564234 1.25561853508235 0.936279734985114 5.76973736602363 2_1 0 1
58 13.7373798220589 1.23984742054286 1.53722162622678 0.924519654571452 6.09633208997114 1.926318282 1.3879186870995 0.927857474185552 5.46560143089493 0.0721425258144481 1.54834141304926 1.24432367696241 0.927857474185552 6.09633208997114 2_1 0 1
59 14.1174406035721 1.27788487589598 1.63298975604367 0.95288312454459 6.37973281865669 1.8969398024 1.3772943775388 0.920754864266411 5.71968132768542 0.0792451357335888 1.52472749781928 1.23479856568563 0.920754864266411 6.37973281865669 2_1 0 1
60 14.6039300393655 1.26498244119963 1.60018057654338 0.94326213871121 6.74249442760973 1.8768446001 1.36997978090919 0.915864878119154 6.04491137416356 0.0841351218808464 1.50857532078009 1.22824074219189 0.915864878119154 6.74249442760973 2_1 0 1
40 5.56175956439435 1.34107199821249 1.79847410438964 1 0 2.2375126815 1.4958317691171 1 0 0 1.79847410438964 1.34107199821249 1 0 1_1 0 2
41 5.48736001826331 1.35047790965465 1.8237905844652 1.00701372592575 -0.0554776672916958 2.2397323501 1.49657353648259 1.00049588956512 -0.049737910149452 -0.000495889565123697 1.80025823572907 1.34173702182248 1.00049588956512 -0.0554776672916958 1_1 0 2
42 6.22155381814059 1.37188468893931 1.88206759974612 1.02297616441764 0.491990179964741 2.2093516351 1.48638879002097 0.993687138292492 0.441088541752041 0.00631286170750811 1.77583874096951 1.33260599614796 0.993687138292492 0.491990179964741 1_1 0 2
43 6.46365071918493 1.38805478583944 1.92669608849177 1.035033754854 0.672515089415561 2.211704695 1.48718011518444 0.994216158453587 0.602936221446152 0.00578384154641287 1.77773008993536 1.3333154502725 0.994216158453587 0.672515089415561 1_1 0 2
44 6.82775988638316 1.43012687324316 2.04526287357225 1.0664057374618 0.944021144037199 2.1970107779 1.48223168833351 0.990908014481052 0.84635207523106 0.00909198551894774 1.7659193727873 1.32887899102488 0.990908014481052 0.944021144037199 1_1 0 2
45 7.40350944800578 1.49358829038166 2.23080598116522 1.11372714691863 1.3733415402501 2.1865127304 1.47868615006701 0.988537735723977 1.23125469162785 0.0114622642760228 1.75748122326014 1.32570027655581 0.988537735723977 1.3733415402501 1_1 0 2
46 7.94014801285294 1.42605261607645 2.03362606381848 1.06336767748281 1.77349795658155 2.1781927736 1.47587017504928 0.986655187782513 1.59001065331191 0.0133448122174874 1.75079378547346 1.32317564422622 0.986655187782513 1.77349795658155 1_1 0 2
47 8.48283735326771 1.41729451191338 2.00872373349978 1.05683700338422 2.17816626755823 2.1710870876 1.47346092163993 0.985044543150482 1.95281170595641 0.0149554568495184 1.74508235761404 1.32101565381113 0.985044543150482 2.17816626755823 1_1 0 2
48 9.03491034856476 1.35108936336144 1.82544246778842 1.00746966990758 2.58983170836447 2.1476110917 1.465472992484 0.979704417796244 2.32188596062537 0.0202955822037558 1.72621275698563 1.31385416123161 0.979704417796244 2.58983170836447 1_1 0 2
49 9.46110236372633 1.36630716106494 1.86679525837733 1.01881715738311 2.90763121184351 2.1390016666 1.46253262069603 0.977738707581584 2.6068057116032 0.0222612924184156 1.71929264957169 1.31121800230613 0.977738707581585 2.90763121184351 1_1 0 2
50 9.90408205042984 1.37946330293705 1.90291900415 1.02862732558411 3.23794881395134 2.1169083395 1.45495990992879 0.972676165841541 2.90294843022253 0.0273238341584587 1.70153441427869 1.30442876933878 0.972676165841541 3.23794881395134 1_1 0 2
51 10.4801058575664 1.37027223643024 1.87764600193153 1.02177380353677 3.66747370739806 2.0969004182 1.44806782237573 0.968068637311026 3.28803438643043 0.0319313626889745 1.68545239220201 1.29824974184554 0.968068637311026 3.66747370739806 1_1 0 2
52 10.9197716179163 1.38786270457015 1.92616288673677 1.03489052520672 3.99532020701617 2.0853673219 1.44408009538945 0.965402744615994 3.58196166450217 0.0345972553840056 1.67618228830027 1.294674587802 0.965402744615994 3.99532020701617 1_1 0 2
53 11.4870395513477 1.36200175406869 1.85504877808619 1.01560673542069 4.41831608955456 2.0617868461 1.43589235184954 0.959929038475401 3.96119410570526 0.0400709615245985 1.65722870853014 1.2873339537704 0.959929038475401 4.41831608955456 1_1 0 2
54 11.9803159639896 1.34102687032556 1.79835306693517 0.999966349392882 4.78613855792269 2.0475167806 1.43091466572958 0.956601333968299 4.29096141164572 0.0433986660317005 1.64575867598825 1.2828712624376 0.9566013339683 4.78613855792269 1_1 0 2
55 12.5547240278928 1.35640791261018 1.8398424253915 1.01143556380129 5.21445863668715 2.0281791741 1.42414155690367 0.952073345617101 4.67496720411676 0.0479266543828989 1.63021544138731 1.27679890405158 0.952073345617101 5.21445863668715 1_1 0 2
56 12.9780222394725 1.34239228195706 1.80201703865789 1.00098449877884 5.53010031151444 2.0113529938 1.41822177172683 0.948115824925903 4.95795237686091 0.0518841750740973 1.61669084785292 1.27149158387027 0.948115824925903 5.53010031151444 1_1 0 2
57 13.4990604581192 1.2942751140602 1.67514807087556 0.965104868184063 5.91862398462156 1.9871142476 1.40965039907063 0.94238565336974 5.30627912683638 0.0576143466302599 1.59720816168805 1.26380701125134 0.94238565336974 5.91862398462156 1_1 0 2
58 13.8951382814605 1.30534142555136 1.70391623726046 0.973356708134422 6.21396817484348 1.9712460183 1.40401069023708 0.938615370541154 5.57106680651986 0.0613846294588458 1.58445355264626 1.25875079052458 0.938615370541154 6.21396817484348 1_1 0 2
59 14.4102187811765 1.3037407100972 1.69973983916475 0.972163099248177 6.59804934304512 1.9401079892 1.39287759304255 0.931172623686604 5.91541067616504 0.0688273763133956 1.55942534187405 1.24876953112816 0.931172623686604 6.59804934304512 1_1 0 2
