Generation,gvNormUnres1,sd,var,SDSt,zMean,AdditGenicVar1,SDGenic,SDGenicSt,zMeanGenic,SDGenicStNeg,Genic_Genetic_VAR,Genic_Genetic_SD,Genic_Genetic_SDSt,zMeanGenic_Genetic,scenario,Rep,Strategy,Repeats
41,5.77562780567253,1.41379862795216,1.99882656039941,1.05423022017953,0.159475584877804,2.2311212134,1.49369381514419,0.998570725654412,0.142976132539568,0.00142927434558782,1.79333675256057,1.33915523840986,0.998570725654412,0.159475584877804,2_1,0,SU55,1
42,5.9249049323474,1.41444880288851,2.00066541599274,1.0547150375027,0.270787376395211,2.2277385933,1.49256108528261,0.997813468130561,0.242771530495963,0.00218653186943862,1.79061786086215,1.33813970154919,0.997813468130561,0.270787376395211,2_1,0,SU55,1
43,6.42454389163919,1.48713275650965,2.211563835484,1.10891343529046,0.643354218412463,2.2212607518,1.490389463127,0.996361685784151,0.576792353965103,0.00363831421584948,1.78541108358378,1.33619275689692,0.99636168578415,0.643354218412463,2_1,0,SU55,1
44,6.81908442792339,1.49442344481251,2.23330143240529,1.11434989829362,0.9375520965354,2.2009322042,1.4835539101091,0.99179195196847,0.840552319778019,0.0082080480315303,1.76907134761682,1.33006441483742,0.99179195196847,0.9375520965354,2_1,0,SU55,1
45,7.30880511417742,1.56165492534728,2.43876610586143,1.16448253891574,1.30272315886969,2.1921254123,1.48058279481426,0.989805688970061,1.16794253595392,0.0101943110299393,1.7619926001729,1.32740069314917,0.989805688970061,1.30272315886969,2_1,0,SU55,1
46,7.5942916344397,1.48581895937725,2.20765798004489,1.10793377339747,1.5156024976694,2.1810175925,1.47682686612209,0.987294759084955,1.35879723375913,0.0127052409150445,1.75306432618737,1.32403335539078,0.987294759084955,1.5156024976694,2_1,0,SU55,1
40,5.56175956439435,1.34107199821249,1.79847410438964,1,0,2.2375126815,1.4958317691171,1,0,0,1.79847410438964,1.34107199821249,1,0,1_1,0,SU55,2
41,5.7491814838044,1.41521482356787,2.00283299684623,1.05528623776665,0.139755299983789,2.230055908,1.49333717157245,0.998332300733172,0.12529612171606,0.00166769926682753,1.79248047845271,1.33883549342431,0.998332300733172,0.139755299983789,1_1,0,SU55,2
42,5.8756230180323,1.41575663387154,2.00436684635126,1.05569025060444,0.234039226869473,2.227514381,1.49248597346843,0.997763254051858,0.209825369482027,0.00223674594814194,1.79043764288226,1.33807236085432,0.997763254051858,0.234039226869473,1_1,0,SU55,2
43,6.45245268525442,1.52987728599201,2.34052451019427,1.14078683920861,0.664165027714597,2.2217337243,1.49054812881034,0.996467757661088,0.595450062800706,0.00353224233891158,1.78579125072222,1.33633500692088,0.996467757661088,0.664165027714597,1_1,0,SU55,2
44,6.7304649432186,1.52645246601311,2.3300571309975,1.13823304643428,0.871471017500932,2.2042110452,1.48465856182491,0.99253043856744,0.781308034067269,0.00746956143256039,1.77170682346447,1.33105477853636,0.99253043856744,0.871471017500932,1_1,0,SU55,2
45,6.8194663019101,1.60695629310142,2.58230852793827,1.19826250584855,0.937836849320651,2.1984455379,1.48271559575665,0.991231518389135,0.840807611846685,0.0087684816108653,1.76707260813088,1.32931283305732,0.991231518389135,0.937836849320651,1_1,0,SU55,2
40,5.56175956439435,1.34107199821249,1.79847410438964,1,0,2.2375126815,1.4958317691171,1,0,0,1.79847410438964,1.34107199821249,1,0,1_2,0,SU55,2
40,5.56175956439435,1.34107199821249,1.79847410438964,1,0,2.2375126815,1.4958317691171,1,0,0,1.79847410438964,1.34107199821249,1,0,2_1,0,SU55,2
41,5.74939330783241,1.41535110457814,2.00321874923055,1.0553878587165,0.139913251255825,2.2287654701,1.49290504389931,0.99804341285015,0.1254377312422,0.00195658714985047,1.79144324672408,1.33844807397376,0.99804341285015,0.139913251255825,2_1,0,SU55,2
42,5.9391248364698,1.40319721637584,1.96896242804491,1.04632504313427,0.281390762448578,2.2266857745,1.49220835492233,0.99757765928657,0.252277883025701,0.00242234071343006,1.78977162326803,1.33782346491158,0.99757765928657,0.281390762448578,2_1,0,SU55,2
43,6.41581732317672,1.43819680413037,2.0684100474108,1.07242325993484,0.6368470596066,2.2177959486,1.48922662768297,0.995584301944578,0.570958430229403,0.00441569805542241,1.78262613452695,1.3351502291978,0.995584301944578,0.6368470596066,2_1,0,SU55,2
44,6.80978326074715,1.43226786495809,2.05139123699162,1.06800221529281,0.930616475488479,2.1914499918,1.4803546844591,0.989653191637227,0.834334262795764,0.0103468083627735,1.76144970882356,1.32719618324631,0.989653191637227,0.930616475488479,2_1,0,SU55,2
45,7.21703250031543,1.49555726531752,2.23669153384401,1.1151953566333,1.23429087933189,2.1915538935,1.4803897775586,0.989676652229671,1.10659030654101,0.0103233477703293,1.76153322321809,1.32722764558989,0.989676652229671,1.23429087933189,2_1,0,SU55,2
46,7.84048822567122,1.39033738434138,1.93303804229724,1.03673582491809,1.6991844317935,2.1653883275,1.47152585009574,0.983750900653952,1.52338565627728,0.0162490993460483,1.74050179252866,1.31928078608333,0.983750900653952,1.6991844317935,2_1,0,SU55,2
47,8.08401876248339,1.36777438339609,1.87080676387456,1.01991122416932,1.88077836346665,2.1576177138,1.46888315185382,0.981984192460899,1.68619175642845,0.0180158075391008,1.73425590725158,1.31691150319662,0.981984192460899,1.88077836346665,2_1,0,SU55,2
40,5.56175956439435,1.34107199821249,1.79847410438964,1,0,2.2375126815,1.4958317691171,1,0,0,1.79847410438964,1.34107199821249,1,0,1_1,0,SU55,5
41,5.74660754494008,1.40934103787893,1.98624216104966,1.05090631953947,0.137835985534044,2.2293346454,1.49309565848944,0.998170843350063,0.123575380843016,0.00182915664993688,1.79190074001401,1.33861896744892,0.998170843350063,0.137835985534044,1_1,0,SU55,5
42,5.95086070823639,1.39633774830962,1.94975910735438,1.04121012903915,0.290141874828994,2.2269271389,1.49228922762982,0.997631724662878,0.260123599374881,0.00236827533712225,1.78996562781008,1.33789597047382,0.997631724662878,0.290141874828994,1_1,0,SU55,5
43,6.43993010876355,1.45187704731149,2.10794696050992,1.08262423587003,0.6548272915546,2.2289616552,1.49297074827339,0.998087337825828,0.587078415166654,0.00191266217417152,1.79160093692398,1.33850698052867,0.998087337825828,0.6548272915546,1_1,0,SU55,5
44,6.80304100520579,1.5122085861763,2.28677480810531,1.12761178235912,0.925588963505265,2.2160477136,1.4886395512682,0.995191827050749,0.829826900617365,0.00480817294925051,1.78122093338468,1.33462389210769,0.99519182705075,0.925588963505265,1_1,0,SU55,5
45,7.1937073440986,1.51904557473499,2.30749945812197,1.1327099341122,1.21689796064601,2.2096107701,1.48647595678504,0.993745411399047,1.09099687103683,0.00625458860095252,1.77604702921337,1.33268414457942,0.993745411399048,1.21689796064601,1_1,0,SU55,5
46,7.8701694490348,1.46242424193615,2.13868466340251,1.09048898484601,1.72131689254367,2.1889470001,1.47950904022247,0.989087857851641,1.54322827760435,0.0109121421483589,1.75943784726265,1.32643802993681,0.989087857851641,1.72131689254367,1_1,0,SU55,5
47,8.14445655834611,1.43017826569853,2.04540987167646,1.06644405938295,1.92584514283664,2.1843937424,1.47796946599042,0.988058614948907,1.72659589619237,0.0119413850510928,1.75577801725062,1.3250577411006,0.988058614948907,1.92584514283664,1_1,0,SU55,5
40,5.56175956439435,1.34107199821249,1.79847410438964,1,0,2.2375126815,1.4958317691171,1,0,0,1.79847410438964,1.34107199821249,1,0,1_2,0,SU55,5
41,5.76779988086997,1.40853350347214,1.98396663040349,1.05030416364637,0.153638519594954,2.2301028775,1.49335289784431,0.998342814129255,0.137742973995817,0.0016571858707447,1.79251823172676,1.3388495926454,0.998342814129255,0.153638519594954,1_2,0,SU55,5
42,5.95438896066294,1.41158716308597,1.9925783189891,1.05258119248442,0.292772794295848,2.2263883104,1.49210867915176,0.99751102360425,0.262482322126594,0.00248897639575019,1.78953252675463,1.33773410166394,0.99751102360425,0.292772794295848,1_2,0,SU55,5
43,6.44601020557519,1.47524525755418,2.1763485699361,1.10004925874265,0.659361050234027,2.2185188814,1.48946932878794,0.995746553549323,0.591143108093467,0.00425344645067705,1.78320721544361,1.33536782028159,0.995746553549323,0.659361050234027,1_2,0,SU55,5
44,6.60032427895942,1.43873856069602,2.06996864603366,1.07282723270168,0.774428752482616,2.2043837096,1.48471671021781,0.99256931218552,0.694305827705525,0.00743068781448042,1.77184560813135,1.33110691085703,0.99256931218552,0.774428752482616,1_2,0,SU55,5
45,6.70974881346913,1.45464017688416,2.11597804420557,1.08468462455635,0.856023577112139,2.1936618026,1.48110155040092,0.990152489724911,0.767458796354063,0.00984751027508923,1.76322752419886,1.32786577793046,0.990152489724911,0.856023577112139,1_2,0,SU55,5
40,5.56175956439435,1.34107199821249,1.79847410438964,1,0,2.2375126815,1.4958317691171,1,0,0,1.79847410438964,1.34107199821249,1,0,2_1,0,SU55,5
41,5.72931242888843,1.42375504787292,2.02707843634363,1.06165444492961,0.1249394996819,2.2304898764,1.49348246605041,0.99842943363338,0.112013174177314,0.00157056636662001,1.79282929476825,1.33896575563688,0.99842943363338,0.1249394996819,2_1,0,SU55,5
42,5.93815360472554,1.41803086703851,2.01081153987398,1.05738608287146,0.28066654201481,2.2280279284,1.49265800785043,0.997878263229728,0.251628590929951,0.00212173677027228,1.79085042342555,1.3382265964423,0.997878263229728,0.28066654201481,2_1,0,SU55,5
43,6.38153015826785,1.43042630857365,2.04611942425963,1.06662901803949,0.61128007665969,2.2225071263,1.49080754166995,0.996641181481178,0.548036624705033,0.00335881851882169,1.78641289791143,1.33656758074982,0.996641181481178,0.61128007665969,2_1,0,SU55,5
44,6.74090398169191,1.42480498241221,2.03006923790665,1.06243735184339,0.879255117450244,2.2101856046,1.48666929900365,0.993874665385091,0.788286785748329,0.00612533461490916,1.77650907127065,1.33285748348076,0.993874665385091,0.879255117450244,2_1,0,SU55,5
45,7.11401657915703,1.50478669412307,2.26438299480984,1.12207748437727,1.1574747790064,2.1997038108,1.48313984869937,0.99151514182292,1.03772165213397,0.00848485817707978,1.76808398618724,1.32969319250241,0.99151514182292,1.1574747790064,2_1,0,SU55,5
46,7.67525351666088,1.40960667348734,1.98699097394006,1.05110439660675,1.57597351602568,2.1821956776,1.47722566915147,0.987561368631302,1.41292222554813,0.0124386313686979,1.75401125067305,1.32439089798784,0.987561368631302,1.57597351602568,2_1,0,SU55,5
47,8.1924438369705,1.3763351323668,1.89429839658712,1.02629473600322,1.96162791862225,2.1633812734,1.47084372840897,0.983294885678968,1.75867656168907,0.0167051143210316,1.7388885570575,1.31866923716962,0.983294885678968,1.96162791862225,2_1,0,SU55,5
48,8.68156645000627,1.41647564066736,2.00640324060399,1.05622639392618,2.32635301443196,2.1423781107,1.46368647964651,0.978510090416409,2.08566695133996,0.0214899095835913,1.72200657710782,1.31225248222582,0.978510090416409,2.32635301443196,2_1,0,SU55,5
49,9.24906098333531,1.38587788043657,1.92065749948337,1.03341049718718,2.74951786619641,2.113413686,1.45375846893492,0.971872973250851,2.4650508800982,0.0281270267491488,1.69872547206552,1.30335163024623,0.971872973250851,2.74951786619641,2_1,0,SU55,5
50,9.66213878953427,1.37625284035702,1.89407188059078,1.02623337314583,3.05753846967597,2.0879911134,1.4449882744853,0.966009884479313,2.741203462713,0.033990115520687,1.67829124665705,1.29548880607169,0.966009884479313,3.05753846967597,2_1,0,SU55,5
51,10.1330604042394,1.35659356905656,1.8403461116056,1.01157400263726,3.40869158847411,2.0631184406,1.43635595887649,0.960238971073787,3.05602604131295,0.0397610289262126,1.65829902122405,1.28774959569943,0.960238971073787,3.40869158847411,2_1,0,SU55,5
52,10.6218749576567,1.31174178632284,1.72066651398544,0.978129278719752,3.77318697281503,2.0294560378,1.42458977877844,0.952372992866227,3.38281048559964,0.0476270071337725,1.63124176240809,1.27720075258672,0.952372992866228,3.77318697281503,2_1,0,SU55,5
53,10.956271902928,1.32110121339373,1.7453084160304,0.985108342545832,4.02253745192202,2.0237449631,1.42258390371183,0.951032016489059,3.60636299476224,0.0489679835109414,1.62665129905961,1.27540240671704,0.951032016489059,4.02253745192202,2_1,0,SU55,5
54,11.2842359012567,1.3172369495841,1.73511318134962,0.982226868758603,4.26709106184444,2.0120554683,1.41846941042096,0.948281377429362,3.82561492208446,0.0517186225706382,1.61725548474087,1.27171360169689,0.948281377429362,4.26709106184444,2_1,0,SU55,5
40,5.56175956439435,1.34107199821249,1.79847410438964,1,0,2.2375126815,1.4958317691171,1,0,0,1.79847410438964,1.34107199821249,1,0,1_1,0,SU55,8
41,5.75652956633089,1.42632316157751,2.03439776125247,1.06356941572015,0.145234560259365,2.2301109646,1.49335560554076,0.998344624290332,0.130208494001635,0.00165537570966767,1.79252473199827,1.33885202020174,0.998344624290332,0.145234560259365,1_1,0,SU55,8
42,5.90946151436447,1.42680782600739,2.03578057235594,1.06393081647307,0.259271650167602,2.2267642518,1.49223465038177,0.997595238442184,0.232447229126135,0.00240476155781644,1.78983470196832,1.33784703982493,0.997595238442184,0.259271650167602,1_1,0,SU55,8
43,6.43145066584914,1.51235978471953,2.28723211843691,1.1277245268974,0.648504407380065,2.216437989,1.48877063008376,0.995279456434123,0.581409700883754,0.00472054356587748,1.78153463002036,1.33474140941995,0.995279456434123,0.648504407380065,1_1,0,SU55,8
44,6.77690494722487,1.50828740995498,2.2749309110287,1.12468787057322,0.906100033741799,2.201176543,1.48363625697136,0.991847002853178,0.812354308765448,0.00815299714682249,1.7692677429303,1.33013824203738,0.991847002853178,0.906100033741799,1_1,0,SU55,8
45,7.21558823878797,1.55425592738017,2.41571148779638,1.15896531241561,1.23321393377686,2.1849302479,1.47815095572137,0.988179945258037,1.10562478250464,0.0118200547419635,1.75620925111874,1.32522045378071,0.988179945258037,1.23321393377686,1_1,0,SU55,8
46,7.85825182622703,1.48011278518391,2.19073385686488,1.10367883838955,1.71243025347905,2.1616122835,1.47024225333786,0.982892784932398,1.53526105625377,0.0171072150676023,1.73746667348456,1.31812999111793,0.982892784932398,1.71243025347905,1_1,0,SU55,8
47,8.32754996735683,1.3280449041928,1.76370326755246,0.9902860591847,2.06237279329446,2.1366050768,1.46171306240315,0.977190812885269,1.84899830319485,0.0228091871147308,1.71736631202295,1.31048323607094,0.977190812885269,2.06237279329446,1_1,0,SU55,8
48,8.75110335570249,1.38510629932693,1.91851946043514,1.03283515066539,2.37820474632175,2.1262162319,1.45815507813812,0.974812213674793,2.13215406782717,0.0251877863252069,1.70901593766233,1.3072933632748,0.974812213674793,2.37820474632175,1_1,0,SU55,8
49,9.14665144329071,1.38277719482896,1.91207277053904,1.03109840237665,2.67315392736157,2.111724064,1.45317723076024,0.971484401362836,2.39658760624685,0.0285155986371639,1.69736738304178,1.30283052736792,0.971484401362836,2.67315392736157,1_1,0,SU55,8
50,9.66211027709399,1.42514341215237,2.0310337452013,1.06268970946522,3.05751720874418,2.0845394804,1.44379343411722,0.965211104567865,2.74118440145166,0.0347888954321353,1.67551688357984,1.29441758469971,0.965211104567865,3.05751720874418,1_1,0,SU55,8
51,10.1032459234391,1.45343657427329,2.11247787543528,1.08378713164585,3.38645976136856,2.0677505967,1.43796752282519,0.96131634085692,3.03609433414113,0.0386836591430805,1.66202226840929,1.28919442614731,0.96131634085692,3.38645976136856,1_1,0,SU55,8
52,10.6636457753037,1.43652903742182,2.06361567535607,1.07117965279759,3.80433430696461,2.0465689693,1.4305834366789,0.956379899273888,3.41073529540069,0.0436201007261122,1.64499684161162,1.28257430256949,0.956379899273888,3.80433430696461,1_1,0,SU55,8
53,11.1568290745756,1.42321560404941,2.02554265560972,1.0612521967101,4.17208734328873,2.0164141717,1.42000499002644,0.949307949826861,3.74044035278358,0.0506920501731386,1.62075893536192,1.27309030919331,0.949307949826862,4.17208734328873,1_1,0,SU55,8
54,11.6769230581976,1.30259876359138,1.6967635389098,0.971311581576241,4.55990692666325,1.9758741757,1.40565791560394,0.939716580851608,4.08813585862845,0.0602834191483921,1.58817358574541,1.26022759283608,0.939716580851608,4.55990692666325,1_1,0,SU55,8
55,12.0881068257194,1.32054925229219,1.74385032772945,0.984696760541074,4.86651519830705,1.9569707668,1.39891771266219,0.935210590886086,4.36302223021857,0.0647894091139136,1.57297935168702,1.25418473586909,0.935210590886086,4.86651519830705,1_1,0,SU55,8
56,12.5665784060607,1.32316560479591,1.75076721771492,0.986647701659232,5.22329811598712,1.9311853204,1.38967093961124,0.929028897702502,4.68289214488398,0.0709711022974983,1.55225345457637,1.24589464023904,0.929028897702502,5.22329811598712,1_1,0,SU55,8
57,12.9457259621714,1.29358513915009,1.67336251222996,0.964590373130081,5.50601787795067,1.9040114788,1.37985922426891,0.922469526826106,4.93636152823208,0.0775304731738938,1.53041158934877,1.23709805163082,0.922469526826106,5.50601787795067,1_1,0,SU55,8
58,13.3722908299869,1.32041233199722,1.74348872649034,0.984594662894455,5.82409540725867,1.882517986,1.37204882784834,0.917248086432992,5.22153054029776,0.0827519135670084,1.51313549052113,1.23009572412928,0.917248086432992,5.82409540725867,1_1,0,SU55,8
59,13.8748468539383,1.31934608353367,1.74067408813564,0.983799591142177,6.19883742306483,1.8547612257,1.3618961875635,0.910460798922158,5.55750149259808,0.0895392010778424,1.4908250852957,1.22099348290468,0.910460798922158,6.19883742306483,1_1,0,SU55,8
60,14.2107965406832,1.26676577574544,1.60469553059994,0.944591921562678,6.44934573819832,1.8435936948,1.35779000394023,0.907715715077803,5.78209204728539,0.0922842849221965,1.48184881655779,1.21731212782827,0.907715715077804,6.44934573819832,1_1,0,SU55,8
40,5.56175956439435,1.34107199821249,1.79847410438964,1,0,2.2375126815,1.4958317691171,1,0,0,1.79847410438964,1.34107199821249,1,0,1_2,0,SU55,8
41,5.71068782348616,1.4219990787807,2.02208138005316,1.06034506773393,0.111051650687145,2.2282599811,1.4927357371953,0.997930227191505,0.0995621714731388,0.00206977280849463,1.79103694338374,1.33829628385636,0.997930227191505,0.111051650687145,1_2,0,SU55,8
42,5.925567205857,1.4138278322076,1.99890913912484,1.0542519969786,0.271281215287149,2.2270766414,1.49233931845274,0.997665211599016,0.243214276480693,0.00233478840098433,1.79008579534121,1.33794087886618,0.997665211599016,0.271281215287149,1_2,0,SU55,8
43,6.36822889581147,1.48482031715581,2.20469137423867,1.10718911373507,0.601361696084965,2.2193936387,1.48976294714965,0.995942844581354,0.539144406521816,0.00405715541864571,1.78391033027495,1.33563106068815,0.995942844581354,0.601361696084965,1_2,0,SU55,8
44,6.74622418453315,1.511697973763,2.28523076387916,1.12723103291839,0.883222244381781,2.1968436975,1.48217532616759,0.990870334999254,0.791843471032784,0.00912966500074641,1.76578507644331,1.32882846012693,0.990870334999254,0.883222244381781,1_2,0,SU55,8
45,7.13624676213484,1.53863652775546,2.36740236454337,1.14731836158409,1.17405120667579,2.1806097279,1.47668877150874,0.987202439469742,1.05258307133683,0.0127975605302585,1.75273649165608,1.32390954813993,0.987202439469742,1.17405120667579,1_2,0,SU55,8
46,7.71473905624961,1.44621145240414,2.0915275650649,1.07839955970432,1.60541678204075,2.1634879457,1.47087999024394,0.98331912759956,1.43931927126138,0.01668087240044,1.73897429841253,1.31870174733051,0.98331912759956,1.60541678204075,1_2,0,SU55,8
47,8.29469891307827,1.34056447060096,1.79711309983763,0.999621550809944,2.03787667800584,2.1435728476,1.46409454872286,0.978782894541026,1.82703657263344,0.0212171054589736,1.72296688602315,1.31261833219834,0.978782894541027,2.03787667800584,1_2,0,SU55,8
48,8.74916360388383,1.35202558196372,1.82797317428433,1.00816778201754,2.37675832747083,2.144412684,1.46438133148439,0.978974615807716,2.13085729645307,0.0210253841922837,1.72364193203733,1.31287544422056,0.978974615807716,2.37675832747083,1_2,0,SU55,8
49,9.2221272559287,1.33594573742191,1.78475101333578,0.996177490248539,2.72943413658121,2.1359103856,1.46147541395673,0.977031939105927,2.44704502679124,0.0229680608940731,1.71680793121731,1.31027017489421,0.977031939105927,2.72943413658121,1_2,0,SU55,8
50,9.73772665400046,1.34558312292227,1.81059394069324,1.00336381992599,3.11390223281989,2.1355668063,1.46135786387182,0.976953354008764,2.79173579263591,0.0230466459912355,1.71653176810147,1.31016478662093,0.976953354008764,3.11390223281989,1_2,0,SU55,8
51,9.86944264140539,1.42888453051948,2.04171100155789,1.06547935712925,3.21211917238801,2.1364869573,1.46167265736895,0.977163801134992,2.87979114092061,0.0228361988650082,1.71727136960599,1.31044701136902,0.977163801134992,3.21211917238801,1_2,0,SU55,8
