Generation gvNormUnres1 sd var SDSt zMean AdditGenicVar1 SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic scenario Rep Repeats
40 5.53994719055495 1.38636173905582 1.92199887151787 1 0 2.3574242147 1.53539057399087 1 0 0 1.92199887151787 1.38636173905582 1 0 1_1 3 1
41 5.72455679441303 1.4073875435692 1.98073969779376 1.0151661748309 0.133161207971454 2.3452763921 1.53142952567201 0.997420168922518 0.120236249320088 0.00257983107748216 1.91209479859667 1.38278515995677 0.997420168922518 0.133161207971454 1_1 3 1
42 6.25398731626409 1.34435901932218 1.80730117283288 0.969702914794628 0.515046041443288 2.346415682 1.5318014499275 0.997662403218984 0.465054389290122 0.00233759678101575 1.91302365725879 1.38312098431728 0.997662403218984 0.515046041443288 1_1 3 1
43 6.46890123017376 1.36143692218617 1.85351049309176 0.982021418964853 0.670066125924301 2.3451685884 1.53139432818592 0.997397244797094 0.605027838098695 0.00260275520290587 1.91200690665577 1.38275337882638 0.997397244797094 0.670066125924301 1_1 3 1
44 6.93752692504483 1.37128631436337 1.88042615596026 0.989125908290921 1.00809167991155 2.3364581576 1.5285477282702 0.995543254051068 0.910243789537676 0.00445674594893197 1.9049053260138 1.38018307699153 0.995543254051068 1.00809167991155 1_1 3 1
45 7.41535578137414 1.42054935287115 2.01796046394264 1.02465995191025 1.3527555889536 2.3205150022 1.5233236695463 0.992140824198756 1.22145376074866 0.00785917580124418 1.89190693289636 1.37546607842446 0.992140824198756 1.3527555889536 1_1 3 1
46 7.88760696456258 1.38367995794865 1.91457022602877 0.998065597865536 1.69339625284704 2.3145198843 1.52135462148048 0.99085838304067 1.52903099301012 0.00914161695933013 1.88701913639093 1.3736881510703 0.99085838304067 1.69339625284704 1_1 3 1
47 8.45765789417606 1.38934302812575 1.93027404980162 1.00215044096064 2.10458109267226 2.301431031 1.51704681239572 0.988052706649442 1.90030520770832 0.0119472933505581 1.87634784476883 1.36979846866933 0.988052706649442 2.10458109267226 1_1 3 1
48 9.04042699250665 1.34342636004938 1.80479438487553 0.969030176037839 2.5249397060941 2.2825028131 1.51079542397374 0.983981176885048 2.27986276667902 0.0160188231149515 1.86091574170618 1.36415385558455 0.983981176885049 2.5249397060941 1_1 3 1
49 9.49029092965518 1.31578874630765 1.73130002490986 0.949094820810456 2.84943217041652 2.2748170177 1.50824965363828 0.98232311646799 2.57285918385724 0.0176768835320102 1.85464954235462 1.36185518406129 0.98232311646799 2.84943217041652 1_1 3 1
50 9.99962032419482 1.35483361386328 1.83557412125383 0.977258370377408 3.21681781024708 2.2638668978 1.50461519924531 0.97995599603978 2.90458545804932 0.0200440039602198 1.84572195182613 1.35857349886789 0.97995599603978 3.21681781024708 1_1 3 1
51 10.5714927896556 1.34570098282885 1.81091113518653 0.970670889796295 3.62931654657999 2.2510904086 1.5003634255073 0.97718681547424 3.27704603918626 0.0228131845257596 1.83530532945022 1.35473441288328 0.97718681547424 3.62931654657999 1_1 3 1
52 11.0477769864297 1.33885126912329 1.79252272083306 0.965730105935497 3.97286627343439 2.2380709886 1.49601837842989 0.97435688597551 3.58724997350901 0.02564311402449 1.82469064652986 1.35081110690202 0.97435688597551 3.97286627343439 1_1 3 1
